plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,distance_km_30d,engine_hours_30d,fault_events_30d,gps_operational_ratio,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - ECATEPEC,K009100,2025-04-14,0.7089989754545454,1.313629819090909,176.08,0.646,0,,11000.0,14449.92801,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP,Estado de M̩xico,2025-01-22,2025-04-14,57,1153.586,0.0,14.068121951219512,0.0,98.991,0.0,3,1153.586,0.0,57,1153.586,0.0,57,1153.586,0.0,57,384.52866666666665,0.0,723.024,0.0,base,,696.0952329718813,242.52713491921983,0,0.9253878453326656,0,0,0,0
EDOMEX - TLANEPANTLA,K52BEM,2024-09-01,0.0218123436363636,0.0218123436363636,23.61,0.978,0,,11000.0,239.93578,4219.19,6540.874220000001,10760.06422,0.783,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-10,2024-09-01,2,19.978,0.0,0.9513333333333334,0.0,19.978,0.0,2,19.978,0.0,2,19.978,0.0,2,19.978,0.0,2,19.978,0.0,19.978,0.0,base,,753.5255220546139,144.13651913993152,0,0.9523629473360482,0,0,0,0
EDOMEX - TLANEPANTLA,K56BHK,2025-07-31,0.2422663300909091,0.515632414909091,274.34000000000003,0.875,0,,11000.0,5671.956564,3305.01,2023.0334359999997,5328.043436,0.717,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-21,2025-07-31,235,3452.227,11296.509999999998,5.327510802469136,17.432885802469134,191.85579999999996,651.98,13,461.788,1567.9399999999998,31,652.7420000000001,2542.14,44,669.312,2626.7000000000003,45,156.91940909090908,513.4777272727272,485.889,2010.99,base,,1133.8400132739603,225.06344941289748,0,0.9629801543353774,0,0,0,0
EDOMEX - TLANEPANTLA,K72ADJ,2024-02-09,0.0616057909090909,0.0616057909090909,34.5,0.938,0,,11000.0,677.6637000000001,3514.87,6807.466299999999,10322.3363,0.801,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-12-12,2024-02-09,3,48.370000000000005,232.28999999999996,0.8198305084745764,3.937118644067796,29.4,141.19,2,48.370000000000005,232.28999999999996,3,48.370000000000005,232.28999999999996,3,48.370000000000005,232.28999999999996,3,24.185,116.145,29.4,141.19,base,,667.518480187415,259.92680438174324,2,0.8658911369831975,0,0,0,0
EDOMEX - TLANEPANTLA,K74BDK,2025-06-27,0.0587041157272727,0.0587041157272727,46.28,0.941,0,,11000.0,645.745273,3434.34,6919.914726999999,10354.254727,0.852,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-29,2025-06-27,4,53.767300000000006,0.0,0.6041269662921349,0.0,13.0292,0.0,1,53.767300000000006,0.0,4,53.767300000000006,0.0,4,53.767300000000006,0.0,4,13.441825,0.0,26.4987,0.0,base,,652.8071014001104,140.897959532812,0,0.9414374534575517,0,0,0,0
EDOMEX - ECATEPEC,K76BKB,2025-03-20,0.0192585809090909,0.0192585809090909,11.77,0.981,0,,11000.0,211.84439,3239.8,7548.35561,10788.15561,0.736,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-20,2025-03-20,1,17.639,88.2,17.639,88.2,17.639,88.2,1,17.639,88.2,1,17.639,88.2,1,17.639,88.2,1,17.639,88.2,17.639,88.2,base,,600.5187441657055,159.32548193839278,2,0.9174955008356194,0,0,0,0
EDOMEX - TLANEPANTLA,K95AVE,2025-07-31,0.2015946608181818,0.4647088813636363,283.12,0.903,0,,11000.0,5111.797695,3307.93,2580.272305,5888.202305,0.748,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-09-26,2025-07-31,180,2140.2232999999997,3.27,3.175405489614243,0.0048516320474777,123.24609999999998,0.0,10,503.7698,0.0,43,1105.1602999999998,0.0,90,1797.8263,3.27,152,93.05318695652174,0.1421739130434782,264.627,1.47,base,,1036.316659694263,220.89731610717615,0,0.9301403319147049,0,0,0,0
EDOMEX - TLANEPANTLA,L0093988,2024-07-20,0.2227259972727273,0.2227259972727273,52.97,0.777,0,,11000.0,2449.98597,6538.83,2011.1840300000003,8550.01403,0.765,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-04,2024-07-20,5,181.497,0.0,12.0998,0.0,181.497,0.0,5,181.497,0.0,5,181.497,0.0,5,181.497,0.0,5,181.497,0.0,181.497,0.0,base,,1374.6238812922297,147.1989001502418,0,0.8553783710076662,0,0,0,0
EDOMEX - ECATEPEC,L37AZX,2025-03-17,0.0179374809090909,0.0179374809090909,11.78,0.982,0,,11000.0,197.31229,3466.62,7336.06771,10802.68771,0.737,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-17,2025-03-17,1,16.429,0.0,16.429,0.0,16.429,0.0,1,16.429,0.0,1,16.429,0.0,1,16.429,0.0,1,16.429,0.0,16.429,0.0,base,,634.8383502799156,210.77479806270307,1,0.9768702031166339,0,0,0,0
EDOMEX - TLANEPANTLA,L48BKG,2025-07-31,0.2322047967272727,0.5771858642727272,256.92,0.889,0,,11000.0,6349.044507,3215.46,1435.4954930000004,4650.955493,0.689,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-12-21,2025-07-31,403,6263.3219,37355.34,10.670054344122658,63.63771720613288,270.70050000000003,1624.26,22,760.9565,4565.880000000001,56,1539.7949000000003,9148.38,105,3326.2759,19870.619999999995,214,313.1660949999999,1867.7670000000005,485.166,2912.7,base,,1252.2576064658554,222.08001242732672,2,0.983389780940563,0,0,0,0
EDOMEX - TLANEPANTLA,L57AZT,2025-02-23,0.8131230954545454,1.5752291645454544,133.57,0.61,0,,11000.0,17327.520809999998,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-27,2025-02-23,29,1411.631,0.0,9.47403355704698,0.0,357.252,0.0,8,778.694,0.0,16,1411.631,0.0,29,1411.631,0.0,29,282.3262,0.0,385.172,0.0,base,,1423.1273174161865,210.57756177368842,0,0.8504874693158456,0,0,0,0
EDOMEX - ECATEPEC,L59AZH,2025-07-31,0.2033628581818181,0.432992315,286.63000000000005,0.901,0,,11000.0,4762.915465,2499.83,3737.254535,6237.084535,0.764,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-07-31,278,3370.3669,0.0,10.030853869047618,0.0,321.0781999999999,0.0,27,1015.7837,0.0,87,1989.0549000000003,0.0,169,3370.3669,0.0,278,280.86390833333337,0.0,369.9148,0.0,base,,768.0008485778711,183.82216436252807,0,0.8797908228858115,0,0,0,0
EDOMEX - TLANEPANTLA,L62AYS,2025-07-29,0.2505308928181818,0.5095297137272727,293.78000000000003,0.875,0,,11000.0,5604.826851,2093.97,3301.2031490000004,5395.173149,0.72,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-10-29,2025-07-29,31,464.7651,0.0,1.7086952205882353,0.0,64.0384,0.0,4,146.8666,0.0,9,409.5101,0.0,26,464.7651,0.0,31,46.476510000000005,0.0,126.892,0.0,base,,746.8637348214043,223.67387551839667,1,0.875227184319253,0,0,0,0
EDOMEX - ECATEPEC,L89ADJ,2025-07-04,0.2283777926363636,0.3896293826363636,288.02,0.892,0,,11000.0,4285.923209,5481.91,1232.1667910000006,6714.076791,0.784,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-12-11,2025-07-04,28,353.5208999999999,0.0,0.6191259194395795,0.0,31.4295,0.0,2,61.6079,0.0,4,86.2369,0.0,6,155.74290000000002,0.0,11,17.676045,0.0,65.733,0.0,base,,1460.800973620536,211.31533136165845,0,0.9593826324191792,0,0,0,0
EDOMEX - TLANEPANTLA,L93AXB,2024-01-13,0.0168244809090909,0.0168244809090909,11.8,0.983,0,,11000.0,185.06929,8585.7,2229.23071,10814.93071,0.737,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-13,2024-01-13,1,16.079,0.0,16.079,0.0,16.079,0.0,1,16.079,0.0,1,16.079,0.0,1,16.079,0.0,1,16.079,0.0,16.079,0.0,base,,1423.1246099500947,164.91646065127037,0,0.9337312082756548,0,0,0,0
EDOMEX - TLANEPANTLA,L95BCL,2025-01-07,0.1574821581818181,0.1574821581818181,109.36,0.894,0,,11000.0,1732.3037399999998,5777.16,3490.5362600000008,9267.69626,0.9,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-12-14,2025-01-07,10,139.774,560.45,0.3583948717948718,1.4370512820512822,14.479,0.0,1,14.479,0.0,1,39.357,58.15,3,123.505,479.1,9,9.983857142857143,40.03214285714286,28.32,141.7,base,,1138.941766264187,207.57626523021318,1,0.8748267128615425,0,0,0,0
EDOMEX - TLANEPANTLA,L95BJV,2025-07-30,0.2196959457272727,0.4577612228181819,281.81,0.89,0,,11000.0,5035.373451,4721.12,1243.5065489999995,5964.626549,0.749,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-02-07,2025-07-30,107,1290.3012,0.0,7.501751162790697,0.0,224.3759,0.0,17,752.6492000000001,0.0,60,1290.3012,0.0,107,1290.3012,0.0,107,215.0502,0.0,364.2668,0.0,base,,1419.1998792939803,245.8288660566713,1,0.9639559337446405,0,0,0,0
EDOMEX - TLANEPANTLA,L97BKG,2025-01-12,0.2781549336363636,0.36141994,176.99,0.86,0,,11000.0,3975.61934,2498.25,4526.13066,7024.38066,0.791,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-08-30,2025-01-12,18,296.384,2.6399999999999997,2.211820895522388,0.0197014925373134,17.73,0.18,1,61.44,0.49,4,296.384,2.6399999999999997,18,296.384,2.6399999999999997,18,59.2768,0.528,216.515,1.97,base,,692.7560774244947,220.019994282854,2,0.8994864820528048,0,0,0,0
EDOMEX - ECATEPEC,LB46144,2025-07-02,0.2383439085018182,0.2383439085018182,82.88,0.789,0,,11000.0,2621.78299352,4496.5,3881.7170064799993,8378.21700648,0.839,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-01-28,2025-07-02,8,193.1164,0.0,1.245912258064516,0.0,20.7398,0.0,1,168.51739999999998,0.0,7,193.1164,0.0,8,193.1164,0.0,8,32.18606666666667,0.0,119.3276,0.0,base,,994.4815179387545,196.61498088726165,2,0.9145199626810343,0,0,0,0
EDOMEX - ECATEPEC,LB46147,2025-07-23,0.0688973723345454,0.0688973723345454,22.75,0.931,0,,11000.0,757.87109568,7606.61,2635.51890432,10242.12890432,0.747,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-05-01,2025-07-23,2,54.8991,0.0,0.6695012195121952,0.0,26.7398,0.0,1,54.8991,0.0,2,54.8991,0.0,2,54.8991,0.0,2,18.2997,0.0,28.1593,0.0,base,,1337.797556106373,178.59009234433415,1,0.9042229247448903,0,0,0,0
EDOMEX - TLANEPANTLA,LB46149,2025-07-31,0.4149141823418182,0.8510223721309091,214.28,0.791,0,,11000.0,9361.24609344,744.77,893.9839065599995,1638.7539065599997,0.533,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-02-05,2025-07-31,44,1011.9993,0.0,5.782853142857142,0.0,93.9583,0.0,4,446.0316,0.0,20,1011.9993,0.0,44,1011.9993,0.0,44,168.66655,0.0,279.3031,0.0,base,,857.4519593239634,150.30634513250874,0,0.9229932289017722,0,0,0,0
EDOMEX - ECATEPEC,LB67312,2025-07-29,0.2229573088581818,0.2229573088581818,73.3,0.777,0,,11000.0,2452.53039744,6422.55,2124.9196025600004,8547.46960256,0.844,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-04-16,2025-07-29,7,177.6578,0.0,1.724833009708738,0.0,101.5088,0.0,4,151.2678,0.0,6,177.6578,0.0,7,177.6578,0.0,7,44.41445,0.0,76.149,0.0,base,,1352.3289144335527,169.35525593108343,1,0.9172199456360215,0,0,0,0
EDOMEX - TLANEPANTLA,LB82663,2025-07-29,0.38129271744,0.7332039260509091,229.98,0.812,0,,11000.0,8065.24318656,1768.21,1166.5468134399998,2934.75681344,0.596,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-18,2025-07-29,27,584.2347,0.0,4.426020454545454,0.0,127.6272,0.0,6,412.6999,0.0,19,584.2347,0.0,27,584.2347,0.0,27,116.84694,0.0,134.6565,0.0,base,,1104.178604390814,141.34241037042523,0,0.8884417603727419,0,0,0,0
EDOMEX - TLANEPANTLA,LC33620,2025-07-30,0.3990768137890909,0.8458554864872727,219.26,0.803,0,,11000.0,9304.41035136,1271.96,423.6296486399997,1695.5896486399995,0.538,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-21,2025-07-30,51,1138.6315,0.0,8.758703846153846,0.0,317.9941,0.0,14,823.0556,0.0,37,1138.6315,0.0,51,1138.6315,0.0,51,227.7263,0.0,289.975,0.0,base,,1350.265987948233,258.3951101029957,0,0.9094378452491376,0,0,0,0
EDOMEX - TLANEPANTLA,LC33624,2025-07-31,0.4460628310690909,0.9091314187636363,224.7,0.774,0,,11000.0,10000.4456064,578.55,421.0043935999995,999.5543935999996,0.5,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-04-02,2025-07-31,36,830.0230000000001,0.0,6.916858333333335,0.0,225.6756,0.0,9,609.0284999999999,0.0,26,830.0230000000001,0.0,36,830.0230000000001,0.0,36,166.00459999999998,0.0,233.5055,0.0,base,,1064.6796378573297,166.6978702554488,3,0.977167200979602,0,0,0,0
EDOMEX - TLANEPANTLA,LC33626,2025-07-31,0.4063050070690909,0.8668220912290909,217.03,0.792,0,,11000.0,9535.04300352,762.87,702.0869964799994,1464.9569964799994,0.525,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-02-27,2025-07-31,40,912.5909,0.0,5.964646405228757,0.0,165.497,0.0,7,522.6495000000001,0.0,23,912.5909,0.0,40,912.5909,0.0,40,152.09848333333335,0.0,223.975,0.0,base,,967.9043402218176,237.78511312224472,2,0.9204051791070943,0,0,0,0
EDOMEX - TLANEPANTLA,LE16176,2025-06-19,0.3483770176363636,0.6894755021818182,269.61,0.829,0,,11000.0,7584.230524,1473.95,1941.8194760000003,3415.7694760000004,0.621,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-27,2025-06-19,32,630.0414,0.0,1.0483217970049916,0.0,15.3294,0.0,1,15.3294,0.0,1,60.7084,0.0,3,298.92940000000004,0.0,13,30.001971428571427,0.0,100.947,0.0,base,,819.1892164786324,160.23738581659742,0,0.9782940974591325,0,0,0,0
EDOMEX - TLANEPANTLA,LE17532,2025-07-28,0.3113831623636364,0.3113831623636364,110.14,0.797,0,,11000.0,3425.214786,3219.49,4355.295214,7574.785214,0.804,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-05-19,2025-07-28,11,251.2769,0.0,3.5896700000000004,0.0,45.3094,0.0,2,251.2769,0.0,11,251.2769,0.0,11,251.2769,0.0,11,83.75896666666667,0.0,184.4579,0.0,base,,808.379341435015,174.03213795266888,1,0.9270177866945151,0,0,0,0
EDOMEX - ECATEPEC,LE41033,2025-03-31,0.1416586254909091,0.1416586254909091,54.92,0.858,0,,11000.0,1558.2448804,7089.76,2351.9951196,9441.7551196,0.83,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-07,2025-03-31,5,122.625,0.0,2.358173076923077,0.0,47.648,0.0,2,122.625,0.0,5,122.625,0.0,5,122.625,0.0,5,61.3125,0.0,101.146,0.0,base,,1351.490810571396,190.193278307404,1,0.9576344210569823,0,0,0,0
EDOMEX - TLANEPANTLA,LE73329,2025-07-06,0.300241127090909,0.4269599489090909,194.42,0.827,0,,11000.0,4696.559438,2340.76,3962.680562,6303.440562,0.752,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-12-05,2025-07-06,21,387.3188,0.0,0.6689443868739205,0.0,55.3895,0.0,2,79.5488,0.0,3,79.5488,0.0,3,79.5488,0.0,3,19.36594,0.0,97.296,0.0,base,,718.9103480339605,178.92867969699262,1,0.8911027833523598,0,0,0,0
EDOMEX - TLANEPANTLA,LF28206,2025-07-30,0.3357283042727272,0.3876641299090909,152.54,0.834,0,,11000.0,4264.305429,2368.2,4367.494571,6735.694571,0.773,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-04-22,2025-07-30,16,355.0629,0.0,3.6230908163265303,0.0,151.84740000000002,0.0,7,331.5639,0.0,15,355.0629,0.0,16,355.0629,0.0,16,88.76572499999999,0.0,121.1185,0.0,base,,685.9823501109452,235.80209753118334,1,0.960657888606217,0,0,0,0
EDOMEX - TLANEPANTLA,LF63372,2025-07-31,0.3236626922454546,0.7086743644145455,238.1,0.839,0,,11000.0,7795.41800856,1300.34,1904.24199144,3204.58199144,0.613,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-07,2025-07-31,106,1496.0201,8708.98,10.31738,60.061931034482754,333.04150000000004,1998.3,21,764.0906,3562.45,47,1496.0201,8708.98,106,1496.0201,8708.98,106,299.20402,1741.7959999999998,494.968,3316.73,base,,776.2913650221302,254.92320896185078,1,0.887005025817898,0,0,0,0
EDOMEX - TLANEPANTLA,LF95269,2024-12-23,0.729870289090909,0.8426856781818183,107.99,0.629,0,,11000.0,9269.54246,701.2,1029.2575399999994,1730.4575399999994,0.504,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-09-07,2024-12-23,16,749.546,0.0,7.0051028037383185,0.0,326.305,0.0,7,696.067,0.0,15,749.546,0.0,16,749.546,0.0,16,187.3865,0.0,249.886,0.0,base,,775.3465114539218,245.03533803810183,1,0.8527369960300162,0,0,0,0
EDOMEX - TLANEPANTLA,LG14267,2025-04-03,0.5651847409090909,0.5651847409090909,47.69,0.435,0,,11000.0,6217.03215,3797.03,985.9378499999998,4782.96785,0.503,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-05,2025-04-03,6,496.965,0.0,3.3353355704697987,0.0,82.649,0.0,1,230.968,0.0,3,496.965,0.0,6,496.965,0.0,6,99.393,0.0,181.238,0.0,base,,1423.1076228068998,158.42934403373079,0,0.872502052044877,0,0,0,0
EDOMEX - TLANEPANTLA,LG58472,2025-06-05,0.3336694129363636,0.6786097921909091,243.59,0.866,0,,11000.0,7464.7077141,1905.89,1629.4022859,3535.2922859,0.634,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-07,2025-06-05,56,712.8534999999999,1737.73,8.009589887640448,19.52505617977528,71.3377,140.43,5,712.8534999999999,1737.73,56,712.8534999999999,1737.73,56,712.8534999999999,1737.73,56,178.213375,434.4325,440.644,1394.5,base,,998.5066234742123,233.20264116191484,0,0.8530314025044852,0,0,0,0
EDOMEX - TLANEPANTLA,LG58491,2025-07-29,0.2735050703509091,0.7243683342763636,235.38,0.87,0,,11000.0,7968.05167704,2711.27,320.67832296000006,3031.94832296,0.612,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-26,2025-07-29,89,1239.0361999999998,6419.13,9.912289599999998,51.35304,228.64219999999997,1765.16,17,907.3102,4368.620000000001,65,1239.0361999999998,6419.13,89,1239.0361999999998,6419.13,89,247.80723999999995,1283.826,331.1404,1889.55,base,,1590.3884573604823,157.75362959656536,1,0.9825887698648,0,0,0,0
EDOMEX - ECATEPEC,LGG763B,2025-07-27,0.2658828390909091,0.4445279860909091,248.14,0.852,0,,11000.0,4889.807847,2336.09,3774.102153,6110.192153,0.748,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-04-09,2025-07-27,28,407.1447,1830.8,3.73527247706422,16.79633027522936,181.7449,827.2,12,368.26769999999993,1759.85,25,407.1447,1830.8,28,407.1447,1830.8,28,101.786175,457.7,135.6865,678.45,base,,737.2112577906124,249.60573278745215,0,0.9899967828584771,0,0,0,0
EDOMEX - ECATEPEC,LGJ732B,2025-07-31,0.6157173387272727,1.464413463,105.98,0.713,0,,11000.0,16108.548092999998,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-10-15,2025-07-31,154,5062.081,0.0,17.515851211072665,0.0,904.8645,0.0,26,2306.8658,0.0,70,4593.141,0.0,139,5062.081,0.0,154,506.2081,0.0,914.6494,0.0,base,,1253.5398256936433,202.1454290802294,0,0.9567122369067329,0,0,0,0
EDOMEX - TLANEPANTLA,LGM538A,2025-07-13,0.2238548327272727,0.5129907263636363,281.63,0.884,0,,11000.0,5642.8979899999995,3049.46,2307.6420100000005,5357.1020100000005,0.72,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-27,2025-07-13,35,527.1850000000001,0.0,0.8890134907251266,0.0,50.6588,0.0,3,262.834,0.0,18,262.834,0.0,18,262.834,0.0,18,26.359250000000003,0.0,133.0466,0.0,base,,1048.7295072012505,180.3657305668048,1,0.8651379429252223,0,0,0,0
EDOMEX - ECATEPEC,LGX501B,2025-04-08,0.2220408799999999,0.25070875,166.51,0.902,0,,11000.0,2757.79625,4415.77,3826.43375,8242.20375,0.855,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-03-05,2025-04-08,17,229.62499999999997,71.75,6.753676470588235,2.110294117647059,187.489,71.75,14,229.62499999999997,71.75,17,229.62499999999997,71.75,17,229.62499999999997,71.75,17,114.8125,35.875,180.419,42.35,base,,992.9181766970739,158.84305968010312,0,0.975852364446571,0,0,0,0
EDOMEX - TLANEPANTLA,LHJ272C,2025-04-29,0.0039192997272727,0.0039192997272727,11.95,0.996,0,,11000.0,43.112297,9039.99,1916.8977030000003,10956.887703,0.747,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-29,2025-04-29,1,3.5897,0.0,3.5897,0.0,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,3.5897,0.0,base,,1475.0841990540823,141.41709058148055,1,0.9541286656572546,0,0,0,0
EDOMEX - TLANEPANTLA,LHL900C,2025-07-30,0.2310863945454545,0.4952882663636364,275.18,0.888,0,,11000.0,5448.17093,4915.35,636.4790699999994,5551.82907,0.73,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-04-10,2025-07-30,80,1033.0943,5485.34,9.307155855855855,49.41747747747747,211.6229,959.07,17,785.4570000000001,4363.66,62,1033.0943,5485.34,80,1033.0943,5485.34,80,258.273575,1371.335,364.5197,2414.02,base,,1575.5956458283997,169.75363899930616,0,0.8965142321562923,0,0,0,0
EDOMEX - TLANEPANTLA,LHN874B,2025-07-29,0.2218589211818181,0.4592181242727272,287.84,0.882,0,,11000.0,5051.399366999999,4899.95,1048.650633000001,5948.600633000001,0.747,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-12-02,2025-07-29,112,1331.3748,2.3400000000000003,5.570605857740586,0.0097907949790795,150.6846,0.0,11,461.9028,0.0,41,968.4418,0.0,83,1331.3748,2.3400000000000003,112,166.42185,0.2925,217.425,2.04,base,,1472.8589587741787,249.68240759375743,0,0.9203189076532505,0,0,0,0
EDOMEX - TLANEPANTLA,LHT976A,2025-04-21,0.0102947536363636,0.0102947536363636,11.88,0.99,0,,11000.0,113.24229,4522.15,6364.60771,10886.75771,0.742,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-21,2025-04-21,1,9.429,56.58,9.429,56.58,9.429,56.58,1,9.429,56.58,1,9.429,56.58,1,9.429,56.58,1,9.429,56.58,9.429,56.58,base,,792.300679035133,235.6714630726673,0,0.9426463077766757,0,0,0,0
EDOMEX - TLANEPANTLA,LHY326B,2025-07-29,0.230099928,0.4504366966363636,288.35,0.891,0,,11000.0,4954.803663,2614.42,3430.776337,6045.196337,0.753,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-09-02,2025-07-29,147,1809.4823,0.0,5.499946200607903,0.0,109.7563,0.0,8,283.8498,0.0,22,876.9662999999999,0.0,74,1809.4823,0.0,147,150.7901916666667,0.0,277.298,0.0,base,,820.7979212089341,256.37524493008635,0,0.853367066594258,0,0,0,0
EDOMEX - ECATEPEC,LKC143B,2025-07-28,0.2444039532727272,0.5394603452727272,267.46,0.876,0,,11000.0,5934.063797999999,3513.96,1551.9762020000007,5065.936202000001,0.705,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-28,2025-07-28,132,1687.3911999999998,0.0,11.324773154362417,0.0,205.4586,0.0,17,606.7446,0.0,48,1687.3911999999998,0.0,132,1687.3911999999998,0.0,132,281.2318666666667,0.0,711.861,0.0,base,,1256.0738790950634,152.09138253456476,1,0.9202157276939853,0,0,0,0
EDOMEX - ECATEPEC,LKE361A,2025-07-30,0.2322942537272727,0.4952749064545455,275.91999999999996,0.879,0,,11000.0,5448.0239710000005,2628.58,2923.3960289999995,5551.9760289999995,0.728,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-09-07,2025-07-30,63,973.5031,2983.7799999999997,2.995394153846154,9.180861538461537,68.29850000000002,285.29,4,176.28609999999998,787.5,11,297.14410000000004,1452.2400000000002,19,973.5031,2983.7799999999997,63,88.5002818181818,271.25272727272727,220.141,778.97,base,,889.0835816381917,211.06144922068034,1,0.9525353606556979,0,0,0,0
EDOMEX - ECATEPEC,LKH469A,2024-10-03,0.2363231163636364,0.5624341418181819,262.61,0.881,0,,11000.0,6186.77556,3565.81,1247.41444,4813.22444,0.695,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-26,2024-10-03,70,962.352,2004.46,2.58003217158177,5.373887399463807,29.229,95.74,3,101.919,568.54,8,407.957,2004.46,32,946.943,2004.46,69,74.02707692307693,154.1892307692308,151.10399999999998,699.14,base,,1334.7251307805798,170.8580568836932,0,0.8763515520654865,0,0,0,0
EDOMEX - TLANEPANTLA,LKS335C,2025-07-18,0.0629739982727272,0.0629739982727272,57.64,0.937,0,,11000.0,692.713981,6595.14,3712.146018999999,10307.286019,0.896,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-01,2025-07-18,6,57.6781,0.0,1.2538717391304348,0.0,30.839,0.0,3,57.6781,0.0,6,57.6781,0.0,6,57.6781,0.0,6,28.839049999999997,0.0,42.168499999999995,0.0,base,,1166.4206508096447,205.15300469268888,0,0.9121306802871066,0,0,0,0
EDOMEX - TLANEPANTLA,LKX660B,2025-07-12,0.1360674041818181,0.1360674041818181,88.57,0.881,0,,11000.0,1496.741446,5992.23,3511.0285540000004,9503.258554,0.908,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-03-15,2025-07-12,8,124.6246,0.0,1.0472655462184874,0.0,30.6389,0.0,2,92.2566,0.0,6,124.6246,0.0,8,124.6246,0.0,8,31.156149999999997,0.0,45.4987,0.0,base,,1150.908768490403,178.45458626761462,1,0.9245542180858907,0,0,0,0
