plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
AGUASCALIENTES,A05165A,2025-07-31,0.4580182618527273,0.9566909445654548,197.65,0.761,0,,11000.0,10523.60039022,181.25,295.1496097800009,476.3996097800009,0.474,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05166A,2025-07-31,0.53441388,1.0808842589999998,178.16,0.754,0,,11000.0,11889.726849,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05169A,2025-07-31,0.5830347285272728,1.2617961458427274,145.62,0.717,0,,11000.0,13879.75760427,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05175A,2025-07-26,0.4708996363636364,1.0332658172727271,184.15,0.761,0,,11000.0,11365.92399,0.0,0.0,0.0,0.452,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05176A,2025-07-31,0.5103250879999999,1.131268866,172.64,0.707,0,,11000.0,12443.957525999998,0.0,0.0,0.0,0.441,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05177A,2025-07-28,0.555815897,1.160465761,174.43,0.739,0,,11000.0,12765.123371,0.0,0.0,0.0,0.448,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05188A,2025-07-31,0.6115635174536364,1.4080279381563636,112.5,0.7,0,,11000.0,15488.30731972,0.0,0.0,0.0,0.44,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05197A,2025-07-31,0.6625877953963636,1.49014727253,106.94,0.663,0,,11000.0,16391.61999783,0.0,0.0,0.0,0.433,0,monitor,FOLLOW_UP
AGUASCALIENTES,A05206A,2025-07-31,0.42867632687,0.9504316162981816,187.77,0.798,0,,11000.0,10454.747779279998,234.77,310.4822207200018,545.2522207200018,0.484,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05207A,2025-07-31,0.5022855372827272,1.0892963665281818,181.69,0.75,0,,11000.0,11982.26003181,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05211A,2025-07-31,0.4912951379381818,1.1439108795545454,162.22,0.765,0,,11000.0,12583.0196751,0.0,0.0,0.0,0.453,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05214A,2025-07-31,0.4656813442418181,1.0385002747199998,181.99,0.75,0,,11000.0,11423.503021919998,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05219A,2025-07-31,0.7092086959609091,1.5480363414054548,101.61,0.65,0,,11000.0,17028.399755460003,0.0,0.0,0.0,0.43,0,monitor,FOLLOW_UP
AGUASCALIENTES,A05220A,2025-07-31,0.5223463527790909,1.0894731790527272,178.79999999999998,0.732,0,,11000.0,11984.20496958,0.0,0.0,0.0,0.446,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05225A,2025-07-31,0.4866353053254544,1.1280576378663636,168.49,0.745,0,,11000.0,12408.63401653,0.0,0.0,0.0,0.449,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05226A,2025-07-31,0.5414403397872727,1.3583715781445451,113.27,0.765,0,,11000.0,14942.08735959,0.0,0.0,0.0,0.453,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05228A,2025-07-31,0.5537825721381818,1.1663686312236363,167.63,0.741,0,,11000.0,12830.05494346,0.0,0.0,0.0,0.448,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05229A,2025-07-31,0.593306259,1.2106178630000002,160.26000000000002,0.695,0,,11000.0,13316.796493000002,0.0,0.0,0.0,0.439,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05234A,2025-07-31,0.5537312689999999,1.242387692,150.63,0.734,0,,11000.0,13666.264612,0.0,0.0,0.0,0.447,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05238A,2025-05-27,0.5215740592845455,1.1341299731281818,171.69,0.768,0,,11000.0,12475.42970441,0.0,0.0,0.0,0.454,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05247A,2025-07-31,0.459778865,1.180507965,153.03,0.781,0,,11000.0,12985.587615,0.0,0.0,0.0,0.456,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05253A,2025-07-31,0.346395477090909,0.8212007823636364,222.07,0.817,0,,11000.0,9033.208606,1519.27,447.5213939999999,1966.7913939999999,0.553,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05255A,2025-07-31,0.513976827,1.097733819,169.66,0.76,0,,11000.0,12075.072009,0.0,0.0,0.0,0.452,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05258A,2025-07-31,0.6014581750909092,1.3823660322727274,122.66,0.721,0,,11000.0,15206.026355000002,0.0,0.0,0.0,0.444,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05274A,2025-07-31,0.60029917486,1.2354497855172726,154.87,0.702,0,,11000.0,13589.94764069,0.0,0.0,0.0,0.44,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05278A,2025-07-29,0.41999776,0.980086471,185.13,0.811,0,,11000.0,10780.951181,113.12,105.92881899999963,219.04881899999964,0.472,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05286A,2025-07-25,0.5588763079090909,1.1750598396363636,203.02,0.721,0,,11000.0,12925.658236,0.0,0.0,0.0,0.444,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0528N,2025-07-30,0.2263043432727272,0.4985251775454545,275.92,0.885,0,,11000.0,5483.776953,4093.17,1423.0530470000003,5516.223047,0.728,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A05290A,2025-07-31,0.4734492174545454,1.0494110435454544,186.56,0.777,0,,11000.0,11543.521479,0.0,0.0,0.0,0.455,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05292A,2025-07-31,0.513813209,1.122681196,165.77,0.716,0,,11000.0,12349.493156,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05296A,2025-07-31,0.489967023,0.489967023,114.71,0.737,0,,11000.0,5389.637253,3378.45,2231.9127470000003,5610.362747,0.702,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A05354A,2025-07-31,0.57532168947,1.2324078455427272,155.58,0.7,0,,11000.0,13556.48630097,0.0,0.0,0.0,0.44,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05355A,2025-07-31,0.4632801293072728,0.9864996438572728,191.19,0.757,0,,11000.0,10851.49608243,115.82,32.68391757000035,148.50391757000034,0.458,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05356A,2025-07-31,0.523434942889091,1.0191982972554543,189.52,0.795,0,,11000.0,11211.18126981,0.0,0.0,0.0,0.459,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A05366E,2025-07-31,0.6600458702727272,1.4770083256363635,109.75,0.643,0,,11000.0,16247.091582,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A0537H,2024-11-18,0.2231602036363636,0.4691033918181817,282.18,0.882,0,,11000.0,5160.137309999999,3483.39,2356.472690000001,5839.862690000001,0.742,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A05408A,2025-07-31,0.5526184228181819,1.2908223532727272,145.85,0.69,0,,11000.0,14199.045886,0.0,0.0,0.0,0.438,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05409A,2025-07-31,0.6141871419090909,1.347946826454545,128.28,0.675,0,,11000.0,14827.415091,0.0,0.0,0.0,0.435,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05410A,2025-07-31,0.7040759869090909,1.5619120732727272,94.73,0.668,0,,11000.0,17181.032806,0.0,0.0,0.0,0.434,0,monitor,FOLLOW_UP
AGUASCALIENTES,A05432A,2025-07-30,0.527768696,1.011497396,193.66,0.746,0,,11000.0,11126.471356,0.0,0.0,0.0,0.449,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05501A,2025-07-31,0.6742157362554545,1.4914890993763636,98.87,0.668,0,,11000.0,16406.38009314,0.0,0.0,0.0,0.434,0,monitor,FOLLOW_UP
AGUASCALIENTES,A05502A,2025-07-31,0.7848570672545454,1.5830994226500004,102.35,0.589,0,,11000.0,17414.093649150003,0.0,0.0,0.0,0.418,0,monitor,FOLLOW_UP
AGUASCALIENTES,A05503A,2025-07-31,0.5340632546618183,1.2120229527163635,154.25,0.728,0,,11000.0,13332.25247988,0.0,0.0,0.0,0.446,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05504A,2025-07-31,0.5905678953790909,1.2997228718563638,139.89,0.696,0,,11000.0,14296.951590420002,0.0,0.0,0.0,0.439,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05505A,2025-07-31,0.469316575,0.966934969,196.35,0.766,0,,11000.0,10636.284659,271.19,92.52534099999917,363.71534099999917,0.47,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05506A,2025-07-31,0.5283304269381819,1.143129312071818,173.45,0.728,0,,11000.0,12574.42243279,0.0,0.0,0.0,0.446,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05507A,2025-07-31,0.5867730520999999,1.3624021005727271,125.09,0.722,0,,11000.0,14986.4231063,0.0,0.0,0.0,0.444,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05508A,2025-07-31,0.478254777,1.033912152,201.84,0.753,0,,11000.0,11373.033672,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A05509A,2025-07-31,0.1192998169999999,0.1192998169999999,33.08,0.881,0,,11000.0,1312.297987,5070.13,4617.572013,9687.702013,0.754,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0576E,2025-07-31,0.2549884769090909,0.5465870887272727,267.73,0.873,0,,11000.0,6012.457976,1955.95,3031.5920240000005,4987.542024,0.701,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0582H,2024-11-03,0.0100068627272727,0.0100068627272727,11.88,0.99,0,,11000.0,110.07549,7192.84,3697.0845100000006,10889.92451,0.742,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0604A,2024-05-21,0.1637317154545454,0.1637317154545454,143.13,0.905,0,,11000.0,1801.04887,3420.2,5778.75113,9198.95113,0.899,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0623N,2025-07-31,0.2407261171818182,0.496465747,278.28000000000003,0.876,0,,11000.0,5461.123217,2874.41,2664.466783,5538.876783,0.727,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,A064,2024-09-04,0.0448071263636363,0.0448071263636363,11.46,0.955,0,,11000.0,492.87839,9194.34,1312.78161,10507.12161,0.716,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0646E,2025-07-31,0.2353389209999999,0.4834426914545455,280.07,0.884,0,,11000.0,5317.869606,5098.45,583.680394,5682.130394,0.735,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0682K,2024-03-06,0.2439882163636363,0.5496279872727272,263.03999999999996,0.886,0,,11000.0,6045.907859999999,3781.27,1172.8221400000007,4954.092140000001,0.702,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0689J,2025-07-31,0.2342552007272727,0.5453605063636364,265.71999999999997,0.882,0,,11000.0,5998.96557,2433.39,2567.64443,5001.03443,0.704,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0748J,2025-07-18,0.2326624628181818,0.4842177507272727,280.52,0.885,0,,11000.0,5326.3952580000005,4043.01,1630.5947419999993,5673.6047419999995,0.735,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0772M,2024-09-14,0.1030704145454545,0.1030704145454545,79.52,0.897,0,,11000.0,1133.7745599999998,7135.69,2730.5354400000006,9866.22544,0.928,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,A0776D,2025-06-27,0.160626544,0.3515078065454545,301.65000000000003,0.91,0,,11000.0,3866.585872,3800.01,3333.404128,7133.414128,0.806,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,A0802E,2025-07-02,0.2255629762727272,0.4587409476363636,285.41,0.881,0,,11000.0,5046.1504239999995,4075.61,1878.2395760000004,5953.8495760000005,0.747,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0813B,2024-08-04,0.1670276281818181,0.1670276281818181,108.91,0.885,0,,11000.0,1837.30391,2807.79,6354.9060899999995,9162.69609,0.893,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0814M,2025-01-16,0.0135353163636363,0.0135353163636363,23.71,0.986,0,,11000.0,148.88848,4616.44,6234.671520000001,10851.11152,0.789,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0855A,2024-12-22,0.2284833845454545,0.5195665372727273,269.63,0.888,0,,11000.0,5715.23191,3250.41,2034.3580899999997,5284.76809,0.718,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0858A,2024-08-22,0.0035691536363636,0.0035691536363636,11.96,0.996,0,,11000.0,39.26069,4365.12,6595.619310000001,10960.73931,0.747,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0921D,2025-06-19,0.1150035847272727,0.2489538410909091,318.76,0.956,0,,11000.0,2738.492252,3300.84,4960.667748,8261.507748,0.867,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0945H,2023-11-09,0.0116345172727272,0.0116345172727272,11.86,0.988,0,,11000.0,127.97969,8717.0,2155.02031,10872.02031,0.741,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1016L,2024-11-18,0.0317863936363636,0.0317863936363636,23.45,0.968,0,,11000.0,349.65032999999994,9515.87,1134.4796699999988,10650.34967,0.775,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1022C,2025-07-15,0.0254971208181818,0.0254971208181818,23.59,0.975,0,,11000.0,280.46832900000004,6791.7,3927.831671000001,10719.531671,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1024C,2025-07-31,0.2651397476363636,0.3526236447272727,201.06,0.885,0,,11000.0,3878.860092,5721.42,1399.719908,7121.139908,0.801,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1113L,2024-03-11,0.1005576518181818,0.1005576518181818,90.48,0.913,0,,11000.0,1106.13417,8847.03,1046.83583,9893.86583,0.932,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1118K,2025-04-14,0.0152188536363636,0.0152188536363636,11.82,0.985,0,,11000.0,167.40739,4170.09,6662.50261,10832.59261,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1123C,2025-05-20,0.0240190173636363,0.0240190173636363,23.56,0.976,0,,11000.0,264.209191,6108.1,4627.690809,10735.790809,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A114JLB,2025-07-26,0.2039259804545454,0.4869767140909091,275.82000000000005,0.898,0,,11000.0,5356.743855,3022.21,2621.0461450000003,5643.256145,0.736,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1155G,2025-07-31,0.2162645203636363,0.4478914852727273,283.12,0.904,0,,11000.0,4926.806338,2113.65,3959.5436619999996,6073.193662,0.757,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,A1178C,2025-07-30,0.0125227178181818,0.0125227178181818,11.85,0.987,0,,11000.0,137.749896,8181.43,2680.8201040000004,10862.250104,0.741,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1185K,2025-07-19,0.0846542413636363,0.0846542413636363,79.88,0.915,0,,11000.0,931.196655,5641.22,4427.583345,10068.803345,0.941,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1291M,2025-04-01,0.1042297399999999,0.1042297399999999,56.57,0.896,0,,11000.0,1146.52714,5730.74,4122.73286,9853.47286,0.863,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1297B,2024-08-10,0.027094189090909,0.027094189090909,23.48,0.973,0,,11000.0,298.03608,4178.09,6523.87392,10701.96392,0.779,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1343H,2024-10-03,0.2362149572727272,0.5028212536363635,277.65999999999997,0.878,0,,11000.0,5531.0337899999995,2234.38,3234.5862100000004,5468.9662100000005,0.724,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1343HA,2025-02-23,0.0147166172727272,0.0147166172727272,11.82,0.985,0,,11000.0,161.88279,9150.21,1687.9072100000012,10838.11721,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A13857,2024-09-07,0.2221548545454545,0.485630239090909,280.81,0.875,0,,11000.0,5341.932629999999,1849.0,3809.0673700000007,5658.067370000001,0.732,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A145AA,2020-02-11,0.3256401272727273,0.6020805363636363,271.23999999999995,0.831,0,,11000.0,6622.8859,1924.67,2452.4440999999997,4377.1141,0.665,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1506D,2025-07-27,0.1927629687272727,0.4193786618181818,289.02000000000004,0.908,0,,11000.0,4613.16528,3035.25,3351.58472,6386.83472,0.772,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A154JMF,2025-07-31,0.2372331968181818,0.5231402481818181,271.95,0.879,0,,11000.0,5754.54273,3116.42,2129.03727,5245.45727,0.714,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1656L,2024-03-09,0.0785158536363636,0.0785158536363636,57.26,0.921,0,,11000.0,863.6743899999999,6607.54,3528.78561,10136.32561,0.884,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1669G,2024-02-11,0.0215529981818181,0.0215529981818181,23.630000000000003,0.978,0,,11000.0,237.08297999999996,6414.42,4348.497020000001,10762.91702,0.783,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1693J,2023-12-30,0.0155897718181818,0.0155897718181818,11.81,0.984,0,,11000.0,171.48748999999998,3795.06,7033.452510000001,10828.51251,0.738,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1724E,2025-06-06,0.0131118629090909,0.0131118629090909,11.84,0.987,0,,11000.0,144.230492,4843.85,6011.919507999999,10855.769508,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1725K,2024-10-10,0.0609040063636363,0.0609040063636363,57.92,0.939,0,,11000.0,669.94407,8327.61,2002.4459299999999,10330.05593,0.899,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1776H,2025-07-31,0.2967427047272727,0.5626211802727272,268.29,0.843,0,,11000.0,6188.832982999999,3283.88,1527.2870170000006,4811.167017000001,0.687,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A177JMK,2025-07-08,0.1705513272727272,0.1705513272727272,130.23,0.909,0,,11000.0,1876.0646,6290.86,2833.0754000000006,9123.9354,0.897,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1805G,2025-05-17,0.0176539357272727,0.0176539357272727,11.79,0.982,0,,11000.0,194.193293,7586.99,3218.816707,10805.806707,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1830K,2025-07-20,0.0251217537272727,0.0251217537272727,23.549999999999997,0.975,0,,11000.0,276.339291,8125.77,2597.8907089999993,10723.660709,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1844K,2025-07-28,0.1811214945454545,0.2360534727272727,190.23,0.911,0,,11000.0,2596.5882,2814.01,5589.4018,8403.4118,0.864,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,A1861G,2025-07-01,0.1883487902727273,0.4275776220909091,290.17,0.912,0,,11000.0,4703.353843,3274.04,3022.606157,6296.646157,0.769,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1908B,2025-03-14,0.173547439090909,0.3444408627272727,301.59,0.903,0,,11000.0,3788.84949,4497.71,2713.4405099999994,7211.1505099999995,0.808,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A191JMD,2024-09-05,0.0640912699999999,0.0640912699999999,46.2,0.936,0,,11000.0,705.00397,5179.14,5115.85603,10294.99603,0.848,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A1921M,2025-07-17,0.0359635082727272,0.0359635082727272,23.36,0.964,0,,11000.0,395.59859099999994,8554.44,2049.9614089999995,10604.401409,0.772,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1930N,2024-08-20,0.0176754445454545,0.0176754445454545,11.79,0.982,0,,11000.0,194.42989,6370.35,4435.22011,10805.57011,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A1939N,2025-03-10,0.1795719554545454,0.1795719554545454,152.41,0.906,0,,11000.0,1975.29151,6869.4,2155.3084900000013,9024.70849,0.891,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A19BNE,2025-07-29,0.2311008496363636,0.5122075355454545,271.71000000000004,0.888,0,,11000.0,5634.282891,4352.72,1012.9971089999999,5365.717109,0.721,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2000N,2025-07-31,0.2641940435454545,0.556588488090909,271.83,0.848,0,,11000.0,6122.473368999999,2940.54,1936.9866310000007,4877.526631000001,0.691,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2025H,2024-08-18,0.0138759172727272,0.0138759172727272,11.83,0.986,0,,11000.0,152.63509,9173.96,1673.404910000001,10847.36491,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2044N,2023-12-24,0.2165053236363636,0.41927327,257.73,0.898,0,,11000.0,4612.00597,4166.72,2221.2740299999996,6387.99403,0.77,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2059C,2025-04-11,0.2263617963636363,0.4967870545454546,275.44,0.893,0,,11000.0,5464.6576000000005,4484.54,1050.8023999999996,5535.3423999999995,0.73,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2082M,2024-03-08,0.0329610163636363,0.0329610163636363,35.28,0.967,0,,11000.0,362.57118,5365.03,5272.398819999999,10637.42882,0.824,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2092L,2025-07-27,0.2169389228181818,0.4712274264545454,287.60999999999996,0.898,0,,11000.0,5183.5016909999995,3485.77,2330.7283090000005,5816.4983090000005,0.744,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2101H,2024-08-16,0.0187563445454545,0.0187563445454545,11.77,0.981,0,,11000.0,206.31979,6679.63,4114.05021,10793.68021,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2118G,2025-03-31,0.1546293745454545,0.1546293745454545,121.31,0.894,0,,11000.0,1700.92312,3375.45,5923.626880000001,9299.07688,0.901,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2164D,2024-10-17,0.0298226163636363,0.0298226163636363,23.520000000000003,0.97,0,,11000.0,328.04877999999997,5753.59,4918.361220000001,10671.95122,0.777,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2175A,2025-06-10,0.1089833443636363,0.1089833443636363,90.03,0.912,0,,11000.0,1198.816788,8334.95,1466.2332119999992,9801.183212,0.928,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2175D,2025-02-27,0.2142473972727272,0.4604294127272727,285.24,0.898,0,,11000.0,5064.72354,4027.08,1908.1964600000001,5935.27646,0.749,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2203E,2025-05-16,0.2756907704545454,0.5945961482727272,259.37,0.875,0,,11000.0,6540.557631,1812.78,2646.6623690000006,4459.442369,0.678,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A222JMG,2025-01-25,0.2647127863636364,0.5537654345454546,265.26,0.875,0,,11000.0,6091.41978,2470.55,2438.0302199999996,4908.58022,0.698,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A2235C,2025-05-06,0.1979621534545454,0.2696665689090909,210.21,0.9,0,,11000.0,2966.332258,3333.67,4699.997742,8033.667742,0.845,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A22603,2025-07-27,0.1506371451818181,0.1506371451818181,120.95,0.906,0,,11000.0,1657.008597,2942.05,6400.941403,9342.991403,0.906,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A23232E,2025-07-31,0.776177817,1.607981320090909,94.81,0.627,0,,11000.0,17687.794521,0.0,0.0,0.0,0.425,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A23276E,2024-07-19,0.060343699090909,0.060343699090909,11.28,0.94,0,,11000.0,663.7806899999999,5880.53,4455.689310000001,10336.21931,0.705,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A23350E,2024-10-09,0.8543257290909091,1.8428892745454544,58.02,0.558,0,,11000.0,20271.78202,0.0,0.0,0.0,0.353,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A23443E,2025-07-31,0.4460710129090909,0.9204659154545456,211.72,0.766,0,,11000.0,10125.12507,576.62,298.25492999999994,874.87493,0.493,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A23685E,2024-03-24,0.6722182981818181,1.4108947427272729,120.47,0.655,0,,11000.0,15519.84217,0.0,0.0,0.0,0.431,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,A23726E,2024-11-26,0.6233383272727273,1.1260884136363636,170.7,0.727,0,,11000.0,12386.97255,0.0,0.0,0.0,0.445,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A23757E,2025-02-12,0.8484506945454544,1.830557889090909,50.57,0.549,0,,11000.0,20136.13678,0.0,0.0,0.0,0.321,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,A2381G,2025-03-27,0.0153498718181818,0.0153498718181818,11.82,0.985,0,,11000.0,168.84859,7368.02,3463.13141,10831.15141,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A24207E,2025-07-31,0.4812668075454545,0.963178329818182,192.7,0.693,0,,11000.0,10594.961628,360.11,44.92837200000088,405.0383720000009,0.457,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A24320E,2025-07-30,0.6946206398181818,1.4983391874545453,104.09,0.674,0,,11000.0,16481.731062,0.0,0.0,0.0,0.435,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A24333E,2024-10-25,0.6480182036363636,1.4761111972727274,97.21,0.709,0,,11000.0,16237.22317,0.0,0.0,0.0,0.442,1,advisor-review,PIA_OPCIONES
