plaza_limpia,placa,fecha_dia,litros_diarios,tickets_diarios,recaudo_diario,precio_promedio,credito_diario,litros_7d,tickets_7d,recaudo_7d,credito_7d,litros_14d,tickets_14d,recaudo_14d,credito_14d,litros_30d,tickets_30d,recaudo_30d,credito_30d,coverage_ratio_7d,coverage_ratio_14d,coverage_ratio_30d,recencia_dias,downtime_hours,activity_drop_pct,average_speed_kph,trip_count,stop_hours,seatbelt_off_events,speed_range1_hours,speed_range2_hours,speed_range3_hours,speed_range1_km,speed_range2_km,speed_range3_km,max_speed_kph,driving_hours,engine_hours,idling_hours,after_hours_distance_km,after_hours_driving_hours,after_hours_stop_hours,work_distance_km,work_driving_hours,work_stop_hours,distance_km,downtime_hours_7d,downtime_days_7d,downtime_hours_14d,downtime_days_14d,downtime_hours_30d,downtime_days_30d,protections_applied_last_12m,trip_count_7d,seatbelt_off_events_7d,stop_hours_7d,speed_range1_hours_7d,speed_range2_hours_7d,speed_range3_hours_7d,speed_range1_km_7d,speed_range2_km_7d,speed_range3_km_7d,driving_hours_7d,engine_hours_7d,idling_hours_7d,after_hours_distance_km_7d,after_hours_driving_hours_7d,after_hours_stop_hours_7d,work_distance_km_7d,work_driving_hours_7d,work_stop_hours_7d,distance_km_7d,average_speed_kph_7d,max_speed_kph_7d_max,trip_count_14d,seatbelt_off_events_14d,stop_hours_14d,speed_range1_hours_14d,speed_range2_hours_14d,speed_range3_hours_14d,speed_range1_km_14d,speed_range2_km_14d,speed_range3_km_14d,driving_hours_14d,engine_hours_14d,idling_hours_14d,after_hours_distance_km_14d,after_hours_driving_hours_14d,after_hours_stop_hours_14d,work_distance_km_14d,work_driving_hours_14d,work_stop_hours_14d,distance_km_14d,average_speed_kph_14d,max_speed_kph_14d_max,trip_count_30d,seatbelt_off_events_30d,stop_hours_30d,speed_range1_hours_30d,speed_range2_hours_30d,speed_range3_hours_30d,speed_range1_km_30d,speed_range2_km_30d,speed_range3_km_30d,driving_hours_30d,engine_hours_30d,idling_hours_30d,after_hours_distance_km_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,work_distance_km_30d,work_driving_hours_30d,work_stop_hours_30d,distance_km_30d,average_speed_kph_30d,max_speed_kph_30d_max,seatbelt_off_rate_30d,high_speed_hours_30d,high_speed_ratio_30d,idle_hours_ratio_30d,days_since_last_protection,label_date,default_flag,label_reason
EDOMEX - TLANEPANTLA,A1656L,2024-03-09,14.36,1,0.0,11.49,179.6436,70.089,5.0,0.0,863.6743899999999,70.089,5.0,0.0,863.6743899999999,70.089,5.0,0.0,863.6743899999999,0.0479819105555555,0.0479819105555555,0.0479819105555555,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-03-09,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1669G,2024-02-11,11.629,1,0.0,12.49,133.84978999999998,20.598,2.0,0.0,237.08297999999996,20.598,2.0,0.0,237.08297999999996,20.598,2.0,0.0,237.08297999999996,0.0131712766666666,0.0131712766666666,0.0131712766666666,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-02-11,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1693J,2023-12-30,14.899,1,0.0,12.49,171.48748999999998,14.899,1.0,0.0,171.48748999999998,14.899,1.0,0.0,171.48748999999998,14.899,1.0,0.0,171.48748999999998,0.0095270827777777,0.0095270827777777,0.0095270827777777,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2023-12-30,1,low_coverage_active|noise
EDOMEX - TLANEPANTLA,A1724E,2025-06-06,12.0092,1,0.0,11.99,144.230492,12.0092,1.0,0.0,144.230492,12.0092,1.0,0.0,144.230492,12.0092,1.0,0.0,144.230492,0.0080128051111111,0.0080128051111111,0.0080128051111111,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-06,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1725K,2024-10-10,10.21,1,0.0,10.49,137.93710000000002,54.507,5.0,0.0,669.94407,54.507,5.0,0.0,669.94407,54.507,5.0,0.0,669.94407,0.037219115,0.037219115,0.037219115,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-10-10,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1776H,2025-07-31,9.9399,1,0.0,10.89,130.312089,131.72639999999998,9.0,0.0,1726.933104,248.9832,17.0,0.0,3264.169752,478.9363,33.0,0.0,6188.832982999999,0.095940728,0.181342764,0.3438240546111111,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active
EDOMEX - TLANEPANTLA,A177JMK,2025-07-08,11.5496,1,0.0,11.99,138.71069599999998,83.675,7.0,0.0,1004.93675,154.61,12.0,0.0,1876.0646,154.61,12.0,0.0,1876.0646,0.0558298194444444,0.1042258111111111,0.1042258111111111,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-08,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1805G,2025-05-17,16.1693,1,0.0,11.99,194.193293,16.1693,1.0,0.0,194.193293,16.1693,1.0,0.0,194.193293,16.1693,1.0,0.0,194.193293,0.0107885162777777,0.0107885162777777,0.0107885162777777,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-05-17,1,low_coverage_active
EDOMEX - ECATEPEC,A1830K,2025-07-20,11.6697,1,0.0,11.99,140.153097,23.0091,2.0,0.0,276.339291,23.0091,2.0,0.0,276.339291,23.0091,2.0,0.0,276.339291,0.0153521828333333,0.0153521828333333,0.0153521828333333,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-20,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1844K,2025-07-28,9.3394,1,0.0,10.99,121.505594,75.56700000000001,7.0,0.0,983.12667,155.244,14.0,0.0,1992.33644,206.62,18.0,0.0,2596.5882,0.0546181483333333,0.1106853577777777,0.1442549,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-28,1,low_coverage_active|noise
EDOMEX - ECATEPEC,A1861G,2025-07-01,11.99,1,0.0,11.99,143.9999,80.91730000000001,7.0,0.0,971.816773,172.5093,15.0,0.0,2071.836693,384.3243,30.0,0.0,4703.353843,0.0539898207222222,0.1151020385,0.2612974357222222,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-01,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1908B,2025-03-14,16.479,2,0.0,11.49,206.15229,85.313,9.0,0.0,1063.72113,152.88299999999998,17.0,0.0,1909.02183,303.149,35.0,0.0,3788.84949,0.0590956183333333,0.1060567683333333,0.2104916383333333,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-03-14,1,low_coverage_active
EDOMEX - TLANEPANTLA,A191JMD,2024-09-05,15.61,1,0.0,11.49,195.2811,58.447,4.0,0.0,705.00397,58.447,4.0,0.0,705.00397,58.447,4.0,0.0,705.00397,0.0391668872222222,0.0391668872222222,0.0391668872222222,93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-09-05,1,low_coverage_active
EDOMEX - ECATEPEC,A1921M,2025-07-17,17.0592,1,0.0,11.99,204.880992,32.939099999999996,2.0,0.0,395.59859099999994,32.939099999999996,2.0,0.0,395.59859099999994,32.939099999999996,2.0,0.0,395.59859099999994,0.0219776994999999,0.0219776994999999,0.0219776994999999,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-17,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1930N,2024-08-20,16.189,1,0.0,11.99,194.42989,16.189,1.0,0.0,194.42989,16.189,1.0,0.0,194.42989,16.189,1.0,0.0,194.42989,0.0108016605555555,0.0108016605555555,0.0108016605555555,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-08-20,1,low_coverage_active
EDOMEX - TLANEPANTLA,A1939N,2025-03-10,12.979,1,0.0,11.49,162.36729,83.015,7.0,0.0,1038.51765,159.701,14.0,0.0,1975.29151,159.701,14.0,0.0,1975.29151,0.057695425,0.1097384172222222,0.1097384172222222,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-03-10,1,low_coverage_active
EDOMEX - TLANEPANTLA,A19BNE,2025-07-29,17.4796,1,0.0,11.99,209.929996,102.6081,7.0,0.0,1232.323281,210.4646,14.0,0.0,2542.109346,458.8441,30.0,0.0,5634.282891,0.0684624045,0.141228297,0.3130157161666667,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-29,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2000N,2025-07-31,13.8999,1,0.0,11.99,166.937799,139.1859,10.0,0.0,1671.622659,237.8679,18.0,0.0,2906.134479,486.0069,39.0,0.0,6122.473368999999,0.0928679254999999,0.1614519155,0.3401374093888888,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2025H,2024-08-18,12.709,1,0.0,11.99,152.63509,12.709,1.0,0.0,152.63509,12.709,1.0,0.0,152.63509,12.709,1.0,0.0,152.63509,0.0084797272222222,0.0084797272222222,0.0084797272222222,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-08-18,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2044N,2023-12-24,16.37,1,0.0,10.99,212.9737,86.227,7.0,0.0,1121.81327,183.056,14.0,0.0,2381.55856,354.497,27.0,0.0,4612.00597,0.0623229594444444,0.1323088088888888,0.2562225538888888,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2023-12-24,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2059C,2025-04-11,11.569,1,0.0,11.99,138.94369,97.583,7.0,0.0,1171.97183,205.426,14.0,0.0,2489.9797599999997,443.21,30.0,0.0,5464.6576000000005,0.0651095461111111,0.1383322088888888,0.3035920888888889,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-04-11,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2082M,2024-03-08,11.37,1,0.0,11.49,142.2387,29.518,3.0,0.0,362.57118,29.518,3.0,0.0,362.57118,29.518,3.0,0.0,362.57118,0.0201428433333333,0.0201428433333333,0.0201428433333333,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-03-08,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2092L,2025-07-27,12.7848,1,0.0,11.99,153.545448,93.4221,7.0,0.0,1121.999421,198.6951,14.0,0.0,2386.328151,427.9991,31.0,0.0,5183.5016909999995,0.0623333011666666,0.1325737861666666,0.2879723161666666,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-27,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2101H,2024-08-16,17.179,1,0.0,11.99,206.31979,17.179,1.0,0.0,206.31979,17.179,1.0,0.0,206.31979,17.179,1.0,0.0,206.31979,0.0114622105555555,0.0114622105555555,0.0114622105555555,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-08-16,1,low_coverage_active
EDOMEX - TLANEPANTLA,A2118G,2025-03-31,10.369,1,0.0,11.49,129.71618999999998,93.265,7.0,0.0,1166.74515,136.212,11.0,0.0,1700.92312,136.212,11.0,0.0,1700.92312,0.0648191749999999,0.0944957288888888,0.0944957288888888,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-03-31,1,low_coverage_active
