plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,idle_hours_ratio_30d,fault_events_30d,gps_operational_ratio,seatbelt_off_rate_30d,high_speed_ratio_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,94AL6N,2024-02-09,3.369392115,3.369392115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654085630864449,0.5815816585466856,0.7124557211610546,0.6516266400053274,0,0.660106096115307,0,0,,18000.0,60649.05807,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-10-04,2024-02-09,12,4428.221,0.0,34.86788188976377,0.0,1119.928,0.0,3,3298.4939999999997,0.0,9,4428.221,0.0,12,4428.221,0.0,12,885.6442,0.0,1129.727,0.0,base,,0.5192451378518669,1,0.9860418826728596,0.25648405961797965,0.22100103024774057,0.0,20.04075230818427,0,0,0,0
EDOMEX - ECATEPEC,9RK9096968,2025-07-31,0.4685564331666667,1.1013580895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644663212305446,0.16813522468358275,0.3254219501342016,0.806381967701573,0,0.2625072599539541,0,0,,18000.0,19824.445611,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-11-23,2025-07-31,271,7665.8998,0.0,30.786746184738956,0.0,1139.6058999999998,0.0,39,3197.0572,0.0,105,5637.2778,0.0,202,7665.8998,0.0,271,851.7666444444444,0.0,1209.922,0.0,base,,0.33867979273832677,0,0.9737115431091478,0.11715190204831258,0.06389138537976144,0.0,35.74357948033595,0,0,0,0
AGUASCALIENTES,A00001A,2022-07-07,0.2513955888888888,0.5736897833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003511690299868,0.7025614680543247,0.499489194907322,0.8087685869092787,0,0.5807181041661231,0,0,,18000.0,10326.4161,6519.53,1154.0539,7673.5839,0.162,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2022-07-07,1114,32635.16,1182.0,25.456443057722307,0.921996879875195,886.44,0.0,35,2588.1600000000003,0.0,97,4892.4800000000005,0.0,179,10070.72,0.0,364,758.9572093023255,27.488372093023255,934.01,150.0,base,,0.1802107014179921,2,0.9177704456711995,0.17981611016663593,0.2669733578606434,0.0,29.909303050761405,0,0,0,0
AGUASCALIENTES,A00002A,2022-12-27,0.2541038499999999,0.5956950999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511273448543308,0.6896220468714589,0.2271647000238162,0.7547886360338426,0,0.4121476387628733,0,0,,18000.0,10722.511799999998,3188.47,4089.018200000002,7277.488200000002,0.154,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2022-12-27,1474,37025.25,1282.5,25.446907216494846,0.8814432989690721,815.17,0.0,39,2705.4799999999996,0.0,120,5440.710000000001,0.0,253,10639.46,0.0,484,755.6173469387757,26.1734693877551,958.69,195.0,base,,0.3906764069125984,0,0.9637944196474914,0.08177929200857383,0.2620563778111544,0.0,11.881872514215784,0,0,0,0
AGUASCALIENTES,A00007A,2021-11-26,0.4071803833333333,0.8786834666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106086980531747,0.24002215319879178,0.2884371654086305,0.8685335933817673,0,0.26907116052469504,0,0,,18000.0,15816.3024,704.13,1479.5675999999994,2183.6975999999995,0.046,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-06-25,2021-11-26,881,32962.979999999996,5508.0,37.28843891402715,6.230769230769231,1224.56,182.0,33,3109.7000000000003,511.0,80,6436.710000000001,1106.0,166,12787.72,2170.0,313,1098.7659999999998,183.6,1730.22,432.0,base,,0.18636521883190482,0,0.8598462641014659,0.10383737954710698,0.09120841821554088,0.0,34.509560772641954,0,0,0,0
EDOMEX - ECATEPEC,A00012,2024-11-30,0.00980228,0.00980228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214316677888169,0.8227682680763677,0.140413929587281,0.8637496975313745,0,0.4133556649829157,0,0,,18000.0,176.44104,11280.74,6542.818959999999,17823.55896,0.376,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-15,2024-11-30,2,14.104,30.38,1.0074285714285711,2.17,14.104,30.38,2,14.104,30.38,2,14.104,30.38,2,14.104,30.38,2,14.104,30.38,14.104,30.38,base,,0.12859000673290139,0,0.9301181286618837,0.050549014651421156,0.31265194186901973,0.0,38.709244668938716,0,0,0,0
AGUASCALIENTES,A00016A,2021-08-30,0.1584986388888888,0.3908721222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806530984810985,0.537126440886484,0.1752859948353076,0.7658322907285697,0,0.32002217325577814,0,0,,18000.0,7035.6982,5729.43,5234.871800000001,10964.3018,0.231,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2021-08-30,653,14844.0,252.0,15.303092783505155,0.2597938144329897,354.31,0.0,21,1257.73,0.0,58,2469.380000000001,0.0,113,4724.57,0.0,235,449.8181818181818,7.636363636363637,803.05,246.0,base,,0.40839185908865905,0,0.9794017778220258,0.06310295814071074,0.2041080475368639,0.0,7.832584922111553,0,0,0,0
AGUASCALIENTES,A00022A,2024-07-11,0.2536761755555555,0.5303048722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24968782914578755,0.41307417040417604,0.25437384155717896,0.8740072480943576,0,0.3178539730959778,0,0,,18000.0,9545.4877,6745.63,1708.8823000000002,8454.5123,0.178,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2024-07-11,2020,38433.976,8584.0,19.045577799801784,4.253716551040634,799.324,0.0,46,2281.384,0.0,136,4247.486000000001,0.0,250,8817.795999999998,0.0,479,565.2055294117646,126.23529411764706,925.5,322.0,base,,0.14981269748747253,2,0.9054939206487036,0.09157458296058442,0.1569681847535869,0.0,31.22830559792621,0,0,0,0
AGUASCALIENTES,A00027A,2023-11-02,0.3472064666666666,0.6843571333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463297529489932,0.8471226245504441,0.6035545329660682,0.7982212078427879,0,0.7009817695998186,0,0,,18000.0,12318.4284,4459.75,1221.8215999999993,5681.571599999999,0.12,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2023-11-02,2191,56837.38,0.0,32.220736961451244,0.0,544.77,0.0,23,560.76,0.0,24,2610.47,0.0,121,8013.68,0.0,363,963.3454237288136,0.0,1397.28,0.0,base,,0.14779785176939592,1,0.9844140881528362,0.21727963186778454,0.32190659732916876,0.0,38.988475208562114,0,0,0,0
AGUASCALIENTES,A00038A,2020-05-11,0.4184205611111111,0.8246621388888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216243390530268,0.4297695174586364,0.47225494623943753,0.7285417602913199,0,0.4552607747271171,0,0,,18000.0,14843.9185,1547.37,1608.7115000000003,3156.0815,0.067,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2020-05-11,823,13896.98,0.0,28.07470707070707,0.0,480.92,0.0,24,1710.43,0.0,94,4389.84,0.0,260,9067.77,0.0,541,817.4694117647059,0.0,1170.95,0.0,base,,0.43297460343181604,0,0.8808959135420747,0.1700117806461975,0.16331241663428184,0.0,9.930074604479948,0,0,0,0
AGUASCALIENTES,A00039A,2021-06-13,0.3109221499999999,0.6244992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20806834157272006,0.6716072661149018,0.3076650952008086,0.8573345218935309,0,0.45324196356644586,0,0,,18000.0,11240.9856,5892.1,866.9143999999997,6759.0144,0.143,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2021-06-13,1079,25853.58,174.0,28.95137737961926,0.1948488241881299,945.23,0.0,39,2616.58,0.0,111,4899.349999999999,0.0,201,9587.22,0.0,386,861.786,5.8,1106.74,174.0,base,,0.12484100494363203,0,0.8647887333346751,0.11075943427229108,0.2552107611236627,0.0,43.77105404860634,0,0,0,0
AGUASCALIENTES,A00042A,2023-06-22,0.2630044333333333,0.6268219111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7739935509526328,0.6681891696859011,0.8688284220700396,0.648787068038565,0,0.7885727211163842,0,0,,18000.0,11282.7944,3187.65,3529.5555999999992,6717.205599999999,0.142,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2021-06-26,2023-06-22,446,14489.4,1626.0,19.985379310344825,2.242758620689655,326.39,0.0,11,1130.95,0.0,33,2564.41,0.0,71,5752.01,246.0,163,579.576,65.04,931.9,180.0,base,,0.46439613057157964,0,0.9234667270514382,0.31277823194521426,0.25391188448064245,0.0,22.83634780886851,0,0,0,0
AGUASCALIENTES,A00053A,2019-10-05,0.4571753333333334,0.9605395944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637782356525376,0.17743677433994234,0.5515283751563202,0.7286770941209118,0,0.40189173482976903,0,0,,18000.0,17289.7127,432.59,277.6973,710.2873,0.015,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2019-10-05,445,10575.59,0.0,38.45669090909091,0.0,925.94,0.0,40,3181.26,0.0,142,6507.07,0.0,274,10575.59,0.0,445,1057.5589999999995,0.0,1324.85,0.0,base,,0.4582669413915225,1,0.9770145620773714,0.19855021505627526,0.0674259742491781,0.0,36.72711230724488,0,0,0,0
EDOMEX - TLANEPANTLA,A0005J,2025-06-19,0.1096016308333333,0.1096016308333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27271173772499124,0.49877657392014807,0.9273811695449162,0.7806341993097504,0,0.7559393312950089,0,0,,18000.0,1972.829355,7269.59,8757.580645,16027.170645,0.338,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-15,2025-06-19,10,159.4355,0.0,0.2483419003115264,0.0,8.4395,0.0,1,58.6185,0.0,4,76.0475,0.0,5,76.0475,0.0,5,7.247068181818182,0.0,50.179,0.0,base,,0.16362704263499472,1,0.8935790906242642,0.3338572210361698,0.18953509808965627,0.0,43.6591434136585,0,0,0,0
AGUASCALIENTES,A00065A,2019-05-20,0.4115118944444445,0.8534866888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554521521243934,0.325044703888278,0.6552446865954806,0.7565040232663818,0,0.5231646935125995,0,0,,18000.0,15362.7604,2272.31,364.9296000000009,2637.239600000001,0.056,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2019-05-20,284,5399.99,0.0,39.130362318840575,0.0,1115.31,0.0,62,3555.61,0.0,186,5399.99,0.0,284,5399.99,0.0,284,1079.998,0.0,1243.71,0.0,base,,0.333271291274636,2,0.9620224447158533,0.235888087174373,0.12351698747754564,0.0,47.55439748742217,0,0,0,0
AGUASCALIENTES,A00068A,2019-03-05,0.4181778166666666,0.9919944833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23913578489337345,0.30489031165091696,0.07046606338823239,0.9073689012379954,0,0.16423576269330623,0,0,,18000.0,17855.9007,57.46,86.63930000000167,144.09930000000168,0.003,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2019-03-05,130,2469.12,0.0,39.824516129032254,0.0,976.52,0.0,52,2469.12,0.0,130,2469.12,0.0,130,2469.12,0.0,130,823.04,0.0,1361.56,0.0,base,,0.14348147093602406,0,0.8736876172232393,0.025367782819763658,0.11585831842734845,0.0,30.10877775334546,0,0,0,0
AGUASCALIENTES,A00070A,2019-09-05,0.4800263722222223,1.0353908500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410950815061571,0.7003616401236296,0.9182825970703787,0.6735033867651249,0,0.8311142142916791,0,0,,18000.0,18637.035300000003,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2019-09-05,317,9058.06,0.0,36.6723076923077,0.0,1041.71,0.0,28,3050.7800000000007,0.0,95,6371.8,0.0,214,9058.06,0.0,317,1006.4511111111112,0.0,1239.54,0.0,base,,0.3846570489036943,1,0.9543798554401315,0.3305817349453363,0.26613742324697925,0.0,35.28377892563563,0,0,0,0
AGUASCALIENTES,A00079A,2022-08-12,0.3048511222222222,0.7007217888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21386417639457664,0.14148762748499666,0.8653820392541137,0.8313691009920625,0,0.5758242745464669,0,0,,18000.0,12612.9922,3022.43,2364.5777999999996,5387.007799999999,0.114,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-10-21,2022-08-12,885,16220.55,3365.0,15.809502923976607,3.279727095516569,173.54999999999998,0.0,6,191.94,0.0,7,2053.97,0.0,96,2053.97,0.0,96,463.4442857142857,96.14285714285714,1249.3100000000002,350.0,base,,0.12831850583674598,0,0.9279837717942403,0.31153753413148094,0.053765298444298726,0.0,15.823085987049055,0,0,0,0
AGUASCALIENTES,A00082A,2025-07-31,0.4375528907216666,1.0240492465972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750273089087273,0.973147533712589,0.6555339326264048,0.6247272981606424,0,0.7825793730608785,0,0,,18000.0,18432.88643875,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2025-07-31,2837,78541.428,7.0,32.69834637801832,0.0029142381348875,1697.2968,0.0,77,3178.6976999999997,0.0,133,6514.7080000000005,0.0,271,13248.957,0.0,553,969.6472592592594,0.0864197530864197,1774.9629,7.0,base,,0.5250163853452363,1,0.8745023765552121,0.23599221574550572,0.3697960628107838,0.0,17.47199400397163,0,0,0,0
AGUASCALIENTES,A00091A,2020-10-13,0.2339880333333333,0.4272306888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322464718193853,0.4749448210041868,0.5606194693013281,0.8141138984550425,0,0.5263496099824716,0,0,,18000.0,7690.152399999999,8608.79,1701.0576,10309.8476,0.218,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2020-10-13,402,7317.27,0.0,11.274684129429891,0.0,342.73,0.0,18,551.24,0.0,32,1009.37,0.0,61,2566.4799999999996,0.0,149,332.6031818181818,0.0,584.7,0.0,base,,0.19347883091631177,0,0.9505322149212652,0.2018230089484781,0.180479031981591,0.0,41.58308535681158,0,0,0,0
AGUASCALIENTES,A00095A,2019-05-16,0.4705830277777778,1.1551714055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788376586281506,0.3910662220705755,0.4833190692453303,0.7410069992678767,0,0.44641793037542843,0,0,,18000.0,20793.0853,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-03,2019-05-16,244,6502.23,0.0,48.88894736842105,0.0,1332.03,0.0,53,4366.9,0.0,170,6502.23,0.0,244,6502.23,0.0,244,1300.446,0.0,1592.0,0.0,base,,0.4073025951768903,0,0.9499258558838998,0.1739948649283189,0.1486051643868187,0.0,22.1244878570506,0,0,0,0
AGUASCALIENTES,A00096A,2019-06-21,0.4541383166666666,1.0047424833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628852349494992,0.930504084156213,0.5109429098908965,0.7985252153432205,0,0.678767379597023,0,0,,18000.0,18085.3647,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2019-06-21,300,7161.1,702.0,42.124117647058824,4.129411764705883,1351.8199999999997,0.0,54,3867.83,0.0,152,7161.1,702.0,300,7161.1,702.0,300,1193.5166666666669,117.0,1305.71,360.0,base,,0.15773114096969953,0,0.9221609320800817,0.18393944756072275,0.35359155197936093,0.0,40.364660040405624,0,0,0,0
AGUASCALIENTES,A00115A,2025-01-23,0.2553324316666666,0.5911377216666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238640029117491,0.5542152813033128,0.7820417163511081,0.7808517708056647,0,0.6909111423319899,0,0,,18000.0,10640.47899,6153.06,1206.46101,7359.52101,0.155,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2025-01-23,1921,54977.405,1350.0,24.842930411206503,0.6100316312697696,685.583,0.0,29,1983.422,0.0,81,3763.335,0.0,150,7875.485000000001,0.0,301,742.9379054054054,18.24324324324324,939.77,369.0,base,,0.19431840174704945,0,0.8815654692699745,0.2815350178863989,0.21060180689525884,0.0,7.175663025153469,0,0,0,0
AGUASCALIENTES,A00136A,2020-02-17,0.4211217111111111,0.8890530777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048789033291947,0.6650719289214254,0.5401892911165366,0.7557518049200029,0,0.590142346238492,0,0,,18000.0,16002.9554,1220.82,776.2245999999993,1997.0445999999993,0.042,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-03,2020-02-17,475,12777.57,4212.0,31.16480487804878,10.273170731707316,600.9,207.0,23,2044.63,720.0,79,4935.7300000000005,1566.0,184,10739.37,3600.0,406,912.6835714285712,300.85714285714283,1373.48,432.0,base,,0.3029273419975168,0,0.8685211449142995,0.19446814480195315,0.25272733299014166,0.0,14.384897137095233,0,0,0,0
AGUASCALIENTES,A00137A,2020-01-17,0.3760226277777778,0.9928152111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596488772672804,0.7358703869742034,0.22180110433008282,0.7653920433542528,0,0.42742881738773103,0,0,,18000.0,17870.6738,63.31,66.01619999999951,129.32619999999952,0.003,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-02-01,2020-01-17,155,5970.4400000000005,957.0,17.107277936962753,2.7421203438395416,57.18,18.0,2,57.18,18.0,2,304.90999999999997,81.0,9,5970.4400000000005,957.0,155,497.5366666666667,79.75,1359.52,192.0,base,,0.35789326360368234,0,0.9840157067843704,0.07984839755882982,0.2796307470501973,0.0,12.314045825716574,0,0,0,0
AGUASCALIENTES,A00147A,2021-11-30,0.2930556166666666,0.6730138666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9158140969604289,0.8883308427628236,0.11050103566338201,0.686719884059261,0,0.4216329585031587,0,0,,18000.0,12114.2496,4492.05,1393.7004000000006,5885.750400000001,0.124,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2021-11-30,1448,41582.32,0.0,39.081127819548875,0.0,1012.08,0.0,30,3288.79,0.0,93,6539.58,0.0,197,13186.32,0.0,396,1155.0644444444447,0.0,1504.49,0.0,base,,0.5494884581762574,0,0.9418137553562818,0.039780372838817524,0.33756572024987297,0.0,27.663901197205664,0,0,0,0
AGUASCALIENTES,A00148A,2020-06-23,0.33762615,0.8401776277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861113377348748,0.2442496227358645,0.174731483159484,0.9129644177682741,0,0.20253873899003622,0,0,,18000.0,15123.1973,2005.12,871.6827000000003,2876.8027,0.061,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2020-06-23,841,17138.190000000002,0.0,31.79627087198516,0.0,783.95,0.0,40,1960.67,0.0,97,5035.110000000001,0.0,249,11283.34,0.0,564,952.1216666666668,0.0,1101.35,0.0,base,,0.11166680264092486,0,0.9632938077002737,0.06290333393741424,0.09281485663962852,0.0,8.462813544935072,0,0,0,0
AGUASCALIENTES,A00150A,2022-09-08,0.3088641111111111,0.6957672944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669024813997319,0.20248828710623104,0.29302771390197574,0.9069119910133314,0,0.25681194318367784,0,0,,18000.0,12523.8113,2870.59,2605.5987000000005,5476.188700000001,0.116,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2022-09-08,1688,60460.0,0.0,44.951672862453535,0.0,1003.96,0.0,26,3348.92,0.0,84,7238.84,0.0,186,15514.05,0.0,398,1343.5555555555557,0.0,1936.08,0.0,base,,0.10014148883983914,1,0.9475758740670338,0.10548997700471127,0.0769455491003678,0.0,19.78642880911625,0,0,0,0
AGUASCALIENTES,A00158A,2024-08-27,0.3462308583333333,0.7720511716666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42944198770287767,0.9945383127117472,0.4028600035819451,0.7647332376275073,0,0.639531327233866,0,0,,18000.0,13896.92109,1463.49,2639.5889100000004,4103.07891,0.087,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2024-08-27,2089,56374.816999999995,0.0,27.313380329457363,0.0,1029.486,0.0,41,3017.85,0.0,121,5127.137000000001,0.0,197,8498.377,0.0,322,817.0263333333332,0.0,1398.27,0.0,base,,0.2576651926217266,0,0.9661263131269204,0.14502960128950024,0.37792455883046394,0.0,47.40853972357564,0,0,0,0
EDOMEX - TLANEPANTLA,A0016D,2025-07-18,0.1614665781666666,0.3263553281666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44128394251848163,0.13929382772790333,0.898392900387697,0.7707283601056236,0,0.5947532713237795,0,0,,18000.0,5874.395907,9070.85,3054.7540929999996,12125.604093,0.256,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-05,2025-07-18,60,872.1107,5234.960000000001,1.5573405357142855,9.34814285714286,15.6297,93.78,1,15.6297,93.78,1,71.6867,430.19999999999993,5,101.3347,608.1,7,45.90056315789474,275.5242105263158,272.56,1636.28,base,,0.26477036551108896,0,0.8727487147648493,0.3234214441395709,0.05293165453660327,0.0,39.151336878116,0,0,0,0
AGUASCALIENTES,A00172A,2024-04-17,0.3401570083333333,0.8207740916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295445937406405,0.7465901807709435,0.28136016374413086,0.6991234174538687,0,0.4674521705548559,0,0,,18000.0,14773.93365,1475.85,1750.2163499999992,3226.066349999999,0.068,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2024-04-17,3273,52744.028000000006,190.0,27.286098292809108,0.0982928091050181,1377.1229999999998,0.0,89,1747.848,0.0,112,4401.048000000001,0.0,292,10233.777999999998,0.0,705,811.4465846153846,2.923076923076923,1440.94,100.0,base,,0.4977267562443843,1,0.9195730314365862,0.1012896589478871,0.28370426869295856,0.0,37.70543075555834,0,0,0,0
AGUASCALIENTES,A00178A,2019-01-16,0.5632331333333332,0.5632331333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511035774396433,0.6622409722272237,0.3573986381135051,0.6913569912882906,0,0.4793355717589925,0,0,,18000.0,10138.1964,6777.57,1084.2335999999996,7861.803599999999,0.166,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2019-01-16,23,723.64,0.0,51.68857142857143,0.0,723.64,0.0,23,723.64,0.0,23,723.64,0.0,23,723.64,0.0,23,723.64,0.0,723.64,0.0,base,,0.5106621464637859,0,0.9433974678703211,0.12866350972086182,0.251651569446345,0.0,10.809932075943339,0,0,0,0
AGUASCALIENTES,A00180A,2020-08-11,0.4254992666666666,0.9447454833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8270603989361559,0.6114258872737502,0.26618039844195307,0.7123791814710266,0,0.4042785939746719,0,0,,18000.0,17005.4187,442.17,552.4113000000016,994.5813000000016,0.021,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2020-08-11,998,17988.88,770.0,30.645451448040887,1.31175468483816,1062.3200000000002,0.0,62,2469.1400000000003,0.0,156,4763.86,0.0,282,10801.04,0.0,597,899.4440000000001,38.5,1245.47,600.0,base,,0.49623623936169353,1,0.8644745859853304,0.09582494343910311,0.2323418371640251,0.0,20.67604158302657,0,0,0,0
AGUASCALIENTES,A00188A,2020-07-07,0.4829028611111111,0.99482725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740507295312025,0.8140084908669233,0.5709783843335704,0.797849232227817,0,0.6681904269469116,0,0,,18000.0,17906.8905,34.79,58.31949999999866,93.10949999999866,0.002,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2020-07-07,1261,19821.99,90.0,35.84446654611211,0.162748643761302,760.63,0.0,40,1625.0299999999995,0.0,91,4701.48,0.0,251,12382.16,0.0,755,1043.2626315789475,4.7368421052631575,1446.05,70.0,base,,0.1644304377187215,3,0.8709939729059771,0.20555221836008533,0.30932322652943084,0.0,34.26528276535192,0,0,0,0
AGUASCALIENTES,A00191A,2019-05-22,0.4339069944444444,0.9184927555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757452930524719,0.9934633492623721,0.6383596576114599,0.7249834498825171,0,0.7804011342718248,0,0,,18000.0,16532.8696,1171.75,295.3803999999982,1467.1303999999982,0.031,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2019-05-22,254,4725.2699999999995,1035.0,33.51255319148936,7.340425531914893,1124.15,0.0,59,3371.22,333.0,176,4725.2699999999995,1035.0,254,4725.2699999999995,1035.0,254,945.054,207.0,1070.7,468.0,base,,0.2854471758314831,0,0.9387575631951325,0.22980947674012553,0.3775160727197014,0.0,5.929885201466039,0,0,0,0
AGUASCALIENTES,A00196A,2022-06-11,0.1350365722222222,0.3540467055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260805383879342,0.1722955818236738,0.5581204467917629,0.737721765242111,0,0.4037905008045272,0,0,,18000.0,6372.8407,4557.5,7069.659299999999,11627.1593,0.245,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-01-01,2022-06-11,1431,26824.47,119.0,21.34007159904535,0.0946698488464598,32.97,0.0,2,244.21,0.0,15,401.17,0.0,24,2554.4900000000007,0.0,141,638.6778571428571,2.8333333333333335,1176.5,119.0,base,,0.4356483230327605,0,0.9716188125955348,0.20092336084503462,0.06547232109299604,0.0,23.660989111973482,0,0,0,0
