placa,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo
A1861G,Estado de M̩xico,2024-10-24,2025-07-01,30,384.32430000000005,0.0,1.5372972000000003,0.0,31.729800000000004,0.0,3,145.8613,0.0,13,208.9463,0.0,18,384.32430000000005,0.0,30,42.7027,0.0,76.525,0.0
A1908B,Estado de M̩xico,2023-12-06,2025-03-14,258,2308.5649999999996,0.0,4.975355603448275,0.0,132.764,0.0,15,393.091,0.0,44,699.005,0.0,82,1861.1660000000002,0.0,212,144.2853125,0.0,257.401,0.0
A191JMD,Estado de M̩xico,2023-10-26,2024-09-05,4,58.447,109.34,0.18554603174603176,0.34711111111111115,15.61,109.34,1,15.61,109.34,1,32.278999999999996,109.34,2,58.447,109.34,4,5.313363636363636,9.94,16.669,109.34
A1921M,Estado de M̩xico,2025-07-01,2025-07-17,2,32.939099999999996,0.0,2.19594,0.0,32.939099999999996,0.0,2,32.939099999999996,0.0,2,32.939099999999996,0.0,2,32.939099999999996,0.0,2,32.939099999999996,0.0,32.939099999999996,0.0
A1930N,Estado de M̩xico,2024-08-20,2024-08-20,1,16.189,0.0,16.189,0.0,16.189,0.0,1,16.189,0.0,1,16.189,0.0,1,16.189,0.0,1,16.189,0.0,16.189,0.0
A1939N,Estado de M̩xico,2023-10-21,2025-03-10,14,159.70099999999996,0.0,0.31623960396039597,0.0,26.369,0.0,2,58.967,0.0,5,92.154,0.0,8,127.02300000000001,0.0,11,9.394176470588235,0.0,33.187,0.0
A19BNE,Estado de M̩xico,2023-11-22,2025-07-29,155,2362.0221,11987.64,3.8469415309446258,19.52384364820847,131.0769,0.0,9,240.9633,0.0,16,487.7421,1292.7,32,1247.6931,5396.34,81,112.47724285714287,570.8399999999999,218.923,1314.12
A2000N,Estado de M̩xico,2023-11-13,2025-07-31,220,2646.5769,305.7,4.227758626198083,0.48833865814696487,139.1859,0.0,10,139.1859,0.0,10,139.1859,0.0,10,1262.1718999999998,305.70000000000005,99,126.0274714285714,14.557142857142859,449.10699999999997,210.75
A2025H,Estado de M̩xico,2024-08-18,2024-08-18,1,12.709,0.0,12.709,0.0,12.709,0.0,1,12.709,0.0,1,12.709,0.0,1,12.709,0.0,1,12.709,0.0,12.709,0.0
A2044N,Estado de M̩xico,2023-10-05,2023-12-24,27,354.49699999999996,1879.66,4.487303797468354,23.793164556962026,101.917,540.44,8,354.49699999999996,1879.66,27,354.49699999999996,1879.66,27,354.49699999999996,1879.66,27,118.16566666666665,626.5533333333333,186.03,986.24
A2059C,Estado de M̩xico,2024-10-28,2025-04-11,54,772.917,0.0,4.712908536585366,0.0,11.569,0.0,1,205.42600000000002,0.0,14,772.917,0.0,54,772.917,0.0,54,128.81949999999998,0.0,272.951,0.0
A2082M,Estado de M̩xico,2023-10-10,2024-03-08,3,29.518,0.0,0.19810738255033558,0.0,11.37,0.0,1,22.819,0.0,2,29.518,0.0,3,29.518,0.0,3,4.919666666666667,0.0,11.449,0.0
A2092L,Estado de M̩xico,2024-01-26,2025-07-27,37,497.2431,1105.38,0.9090367458866545,2.020804387568556,25.3244,151.92000000000002,2,79.64310000000002,319.26,6,268.3591,770.8800000000001,20,441.4981,770.8800000000001,32,26.170689473684217,58.17789473684211,91.584,451.62
A2101H,Estado de M̩xico,2024-08-16,2024-08-16,1,17.179,85.9,17.179,85.9,17.179,85.9,1,17.179,85.9,1,17.179,85.9,1,17.179,85.9,1,17.179,85.9,17.179,85.9
A2118G,Estado de M̩xico,2024-01-30,2025-03-31,11,136.212,0.0,0.3197464788732394,0.0,32.147999999999996,0.0,3,48.338,0.0,4,111.114,0.0,8,123.803,0.0,9,9.0808,0.0,51.717,0.0
A2164D,Estado de M̩xico,2024-03-04,2024-10-17,2,27.728,57.59,0.12269026548672567,0.25482300884955755,17.799,0.0,1,17.799,0.0,1,17.799,0.0,1,27.728,57.59,2,3.466,7.19875,17.799,57.59
A2175A,Estado de M̩xico,2023-10-29,2025-06-10,9,100.4838,0.0,0.17031152542372882,0.0,29.9591,0.0,2,39.6188,0.0,3,49.7578,0.0,4,49.7578,0.0,4,5.02419,0.0,29.367,0.0
A2175D,Estado de M̩xico,2023-11-12,2025-02-27,60,686.888,2909.88,1.455271186440678,6.165,20.429000000000002,96.06,2,173.598,816.0100000000001,13,418.263,1696.3799999999999,31,486.92199999999997,2019.3099999999997,37,42.93050000000001,181.8675,119.244,560.62
A2203E,Estado de M̩xico,2023-10-04,2025-05-16,194,1582.6861,0.0,2.6870731748726655,0.0,317.14509999999996,0.0,41,917.5740999999999,0.0,113,1473.0001,0.0,182,1479.7591,0.0,183,79.13430500000001,0.0,356.3356,0.0
A222JMG,Estado de M̩xico,2023-10-27,2025-01-25,211,2856.111,0.0,6.277167032967033,0.0,14.91,0.0,1,31.8,0.0,2,407.79999999999995,0.0,27,2158.2210000000005,0.0,157,178.5069375,0.0,395.95,0.0
A2235C,Estado de M̩xico,2023-10-16,2025-05-06,20,244.47580000000002,1012.75,0.4311742504409171,1.7861552028218695,24.5788,80.4,2,24.5788,80.4,2,39.687799999999996,171.06,3,192.04780000000002,770.04,15,12.867147368421053,53.30263157894737,48.207,289.32
A22603,Estado de M̩xico,2024-01-18,2025-07-27,11,139.1197,0.0,0.2506661261261261,0.0,15.0292,0.0,1,28.3887,0.0,2,35.237700000000004,0.0,3,85.8237,0.0,7,7.32208947368421,0.0,27.637999999999998,0.0
A23232E,Estado de M̩xico,2024-11-22,2025-07-31,110,4485.774399999998,0.0,17.943097599999994,0.0,578.8891,0.0,14,1917.4045000000006,0.0,47,3440.5934,0.0,82,4485.774399999998,0.0,110,498.4193777777778,0.0,739.1226,0.0
A23276E,Estado de M̩xico,2024-07-19,2024-07-19,1,55.269,0.0,55.269,0.0,55.269,0.0,1,55.269,0.0,1,55.269,0.0,1,55.269,0.0,1,55.269,0.0,55.269,0.0
A23350E,Estado de M̩xico,2024-05-28,2024-10-09,43,2015.7540000000001,0.0,15.156045112781955,0.0,444.77399999999994,0.0,9,1597.4,0.0,32,2015.7540000000001,0.0,43,2015.7540000000001,0.0,43,403.1508,0.0,538.672,0.0
A23443E,Estado de M̩xico,2024-07-16,2025-07-31,224,5006.963100000001,0.0,13.21098443271768,0.0,498.0807,0.0,21,1293.7845,0.0,58,2416.6631,0.0,109,4980.9941,0.0,223,385.15100769230764,0.0,640.188,0.0
A23685E,Estado de M̩xico,2023-11-11,2024-03-24,74,2466.5629999999996,0.0,18.407186567164178,0.0,547.328,0.0,16,1489.296,0.0,43,2466.5629999999996,0.0,74,2466.5629999999996,0.0,74,493.31260000000003,0.0,739.347,0.0
A23726E,Estado de M̩xico,2024-09-16,2024-11-26,31,912.5550000000001,0.0,12.852887323943662,0.0,386.463,0.0,14,912.5550000000001,0.0,31,912.5550000000001,0.0,31,912.5550000000001,0.0,31,304.185,0.0,432.574,0.0
A23757E,Estado de M̩xico,2024-02-22,2025-02-12,195,9381.137,0.0,26.425738028169015,0.0,354.04900000000004,0.0,7,761.522,0.0,16,3428.1279999999997,0.0,72,9381.137,0.0,195,781.7614166666668,0.0,1370.9470000000001,0.0
A2381G,Estado de M̩xico,2025-03-27,2025-03-27,1,14.059,0.0,14.059,0.0,14.059,0.0,1,14.059,0.0,1,14.059,0.0,1,14.059,0.0,1,14.059,0.0,14.059,0.0
A24207E,Estado de M̩xico,2024-09-12,2025-07-31,212,5656.6554,0.0,17.567252795031056,0.0,693.1803,0.0,51,2265.3714000000004,0.0,119,3227.9164,0.0,147,5656.6554,0.0,212,514.2414,0.0,848.568,0.0
A24320E,Estado de M̩xico,2023-09-26,2025-07-30,342,12648.9758,0.0,18.79491203566122,0.0,737.2921000000001,0.0,19,1848.12,0.0,48,4638.9268,0.0,115,7358.852800000001,0.0,191,549.9554695652174,0.0,1112.688,0.0
A24333E,Estado de M̩xico,2023-09-25,2024-10-25,175,7038.907999999999,0.0,17.7750202020202,0.0,346.967,0.0,10,1677.169,0.0,42,3958.442,0.0,99,5991.639999999999,0.0,152,502.77914285714286,0.0,975.298,0.0
A24346E,Estado de M̩xico,2023-10-11,2025-03-30,212,8129.235999999999,0.0,15.166485074626864,0.0,547.03,0.0,15,1834.697,0.0,50,1834.697,0.0,50,4620.937,0.0,122,451.62422222222216,0.0,960.118,0.0
A24472E,Estado de M̩xico,2023-10-05,2024-10-26,22,813.851,0.0,2.1029741602067182,0.0,85.679,0.0,2,163.248,0.0,4,349.86699999999996,0.0,9,708.3329999999999,0.0,19,62.60392307692307,0.0,111.56899999999999,0.0
A24473E,Estado de M̩xico,2024-08-22,2025-04-09,82,3516.937,0.0,15.357803493449781,0.0,412.31899999999996,0.0,9,1510.939,0.0,35,2051.581,0.0,48,3516.937,0.0,82,439.617125,0.0,915.667,0.0
A24616E,Estado de M̩xico,2024-07-16,2025-07-29,172,6490.0304,267.18,17.16939259259259,0.7068253968253968,967.4953,0.0,27,2667.3542,0.0,69,5056.1414,267.18,130,6469.9614,267.18,171,499.2331076923077,20.552307692307693,905.0366,267.18
A24630E,Estado de M̩xico,2024-09-12,2025-06-16,111,4148.7855,0.0,14.977564981949458,0.0,1.1193,0.0,1,663.7044999999999,0.0,20,2367.5265,0.0,65,4148.7855,0.0,111,414.87855,0.0,795.396,0.0
A2464C,Estado de M̩xico,2024-09-22,2025-07-25,345,4002.2397,443.8499999999999,13.079214705882354,1.450490196078431,498.37579999999997,32.4,44,1462.464,129.85,128,2974.2867,253.89999999999998,258,4002.2397,443.8499999999999,345,363.83997272727265,40.349999999999994,560.4421,123.75
A24654E,Estado de M̩xico,2024-03-19,2025-07-30,180,4045.1356,0.0,8.13910583501006,0.0,409.83230000000003,0.0,17,913.8448,0.0,44,1679.0946000000001,0.0,80,2913.8905999999997,0.0,136,237.94915294117644,0.0,378.93,0.0
A2473G,Estado de M̩xico,2024-04-08,2025-04-24,5,64.115,0.0,0.1687236842105263,0.0,15.259,0.0,1,15.259,0.0,1,15.259,0.0,1,36.217,0.0,3,4.931923076923076,0.0,27.898,0.0
A24761E,Estado de M̩xico,2024-08-28,2025-07-31,197,5963.8421,7086.48,17.696860830860533,21.028130563798218,1284.7873000000002,0.0,29,2204.3918,0.0,62,4172.8111,2790.4799999999996,133,5963.8421,7086.48,197,496.98684166666675,590.54,1281.7164,2477.04
A24766E,Estado de M̩xico,2023-11-08,2023-11-20,3,138.04700000000003,0.0,12.549727272727274,0.0,138.04700000000003,0.0,3,138.04700000000003,0.0,3,138.04700000000003,0.0,3,138.04700000000003,0.0,3,138.047,0.0,138.047,0.0
A24778E,Estado de M̩xico,2023-09-13,2024-10-29,56,2284.313,0.0,5.544449029126214,0.0,91.979,0.0,2,313.005,0.0,7,794.8090000000001,0.0,18,1849.414,0.0,46,163.1652142857143,0.0,310.81,0.0
A2488M,Estado de M̩xico,2024-09-14,2025-05-28,155,1854.9065,3.5700000000000003,7.245728515625,0.013945312500000001,270.6695,0.0,25,871.0065000000001,0.0,77,1661.8585,1.63,140,1854.9065,3.5700000000000003,155,206.10072222222223,0.3966666666666667,320.5491,1.54
A2490E,Estado de M̩xico,2023-11-17,2025-07-20,9,135.6317,0.0,0.22198314238952535,0.0,16.6597,0.0,1,16.6597,0.0,1,16.6597,0.0,1,16.6597,0.0,1,6.458652380952382,0.0,32.948,0.0
A25096E,Estado de M̩xico,2023-09-18,2025-07-31,301,8433.6957,0.0,12.366122727272728,0.0,459.2426,0.0,17,1367.9608,0.0,48,2938.5827,0.0,104,5959.691700000001,0.0,210,366.68242173913046,0.0,614.611,0.0
A25097E,Estado de M̩xico,2023-11-23,2023-11-23,1,26.019,0.0,26.019,0.0,26.019,0.0,1,26.019,0.0,1,26.019,0.0,1,26.019,0.0,1,26.019,0.0,26.019,0.0
A25250E,Estado de M̩xico,2024-10-21,2024-10-21,1,46.429,0.0,46.429,0.0,46.429,0.0,1,46.429,0.0,1,46.429,0.0,1,46.429,0.0,1,46.429,0.0,46.429,0.0
A2525C,Estado de M̩xico,2024-07-24,2025-07-31,276,2983.954,164.25,8.04300269541779,0.44272237196765496,303.9982,0.0,28,795.3448999999999,0.0,73,1603.307,0.0,149,2972.425,106.6,275,229.53492307692298,12.634615384615385,300.188,106.6
A25271E,Estado de M̩xico,2024-07-25,2025-07-24,289,12924.0485,0.0,35.6034393939394,0.0,969.6537,0.0,23,3349.928500000001,0.0,77,6270.308500000001,0.0,142,12924.0485,0.0,289,994.1575769230768,0.0,1315.5001,0.0
A2539C,Estado de M̩xico,2025-06-29,2025-07-13,2,24.969099999999997,0.0,1.7835071428571427,0.0,24.969099999999997,0.0,2,24.969099999999997,0.0,2,24.969099999999997,0.0,2,24.969099999999997,0.0,2,24.969099999999997,0.0,24.969099999999997,0.0
A25907,Estado de M̩xico,2025-01-27,2025-01-27,1,11.099,0.0,11.099,0.0,11.099,0.0,1,11.099,0.0,1,11.099,0.0,1,11.099,0.0,1,11.099,0.0,11.099,0.0
A2591J,Estado de M̩xico,2023-09-18,2024-10-29,144,1980.174,9611.34,4.877275862068966,23.673251231527093,162.523,219.68,12,426.36299999999994,1595.87,31,800.16,3567.5299999999997,57,1686.6599999999999,8446.400000000001,123,141.44099999999997,686.5242857142858,236.764,1042.8
A25924E,Estado de M̩xico,2025-01-03,2025-07-31,54,2013.2614,0.0,9.679141346153846,0.0,145.5788,0.0,3,185.3686,0.0,4,1795.6374,0.0,49,2013.2614,0.0,54,287.60877142857146,0.0,642.1138,0.0
A25990E,Estado de M̩xico,2024-09-03,2025-03-27,92,3621.3350000000005,0.0,17.751642156862747,0.0,209.24,0.0,5,739.678,0.0,20,3396.204,0.0,84,3621.3350000000005,0.0,92,517.3335714285714,0.0,1097.823,0.0
A26052E,Estado de M̩xico,2024-09-14,2025-02-07,71,2464.0899999999997,0.0,16.877328767123284,0.0,794.1419999999998,0.0,19,2033.537,0.0,56,2464.0899999999997,0.0,71,2464.0899999999997,0.0,71,492.81800000000004,0.0,732.663,0.0
A26057E,Estado de M̩xico,2024-08-28,2025-07-30,122,2362.1913999999997,0.0,7.051317611940298,0.0,75.1592,0.0,5,365.5333999999999,0.0,21,978.7994,0.0,56,2362.1913999999997,0.0,122,196.84928333333335,0.0,425.615,0.0
A26082E,Estado de M̩xico,2023-10-07,2025-07-31,280,8489.8658,0.0,12.805227450980391,0.0,631.0624,0.0,18,1626.7767999999999,0.0,50,3981.8588,0.0,161,6970.1828,0.0,242,369.1246,0.0,915.48,0.0
A26145,Estado de M̩xico,2024-03-01,2025-07-17,77,997.8856999999999,2758.75,1.9878201195219123,5.495517928286852,93.7965,0.0,7,237.8107,0.0,19,422.76970000000006,694.16,35,680.3127,1660.33,53,58.699158823529416,162.27941176470588,147.632,460.97
A26160E,Estado de M̩xico,2024-04-16,2024-08-30,2,100.88900000000001,0.0,0.7418308823529413,0.0,55.0,0.0,1,55.0,0.0,1,100.88900000000001,0.0,2,100.88900000000001,0.0,2,20.1778,0.0,55.0,0.0
A26364E,Estado de M̩xico,2024-10-17,2024-10-17,1,39.959,0.0,39.959,0.0,39.959,0.0,1,39.959,0.0,1,39.959,0.0,1,39.959,0.0,1,39.959,0.0,39.959,0.0
A26374E,Estado de M̩xico,2025-04-09,2025-04-09,1,14.011,0.0,14.011,0.0,14.011,0.0,1,14.011,0.0,1,14.011,0.0,1,14.011,0.0,1,14.011,0.0,14.011,0.0
A2657C,Estado de M̩xico,2023-12-08,2025-07-21,98,1399.4581,3703.34,2.371962881355932,6.2768474576271185,59.6672,0.0,5,103.6361,0.0,8,459.5671,326.51,33,761.5291,1339.8000000000002,54,69.972905,185.167,171.829,672.84
A26614E,Estado de M̩xico,2024-01-15,2025-04-13,173,7098.406000000001,0.0,15.669770419426051,0.0,685.249,0.0,18,1716.3690000000001,0.0,46,4683.033,0.0,114,7004.438,0.0,171,443.650375,0.0,1114.602,0.0
A266JME,Estado de M̩xico,2023-10-25,2025-07-31,357,4783.651900000001,0.0,7.416514573643412,0.0,502.165,0.0,36,1385.626,0.0,99,2741.2599,0.0,200,4752.0049,0.0,354,217.43872272727273,0.0,474.8766,0.0
A26706E,Estado de M̩xico,2024-09-23,2025-07-10,71,1906.7065,0.0,6.597600346020761,0.0,138.1375,0.0,7,458.8784999999999,0.0,27,859.5244999999999,0.0,46,1906.7065,0.0,71,190.67065,0.0,524.193,0.0
A2674M,Estado de M̩xico,2023-09-17,2025-07-18,15,155.6606,321.7,0.23232925373134328,0.48014925373134326,0.4996,0.0,1,0.4996,0.0,1,87.3856,237.36999999999998,9,132.2316,237.36999999999998,13,6.767852173913043,13.98695652173913,79.416,229.67
A2705K,Estado de M̩xico,2024-12-08,2025-01-04,15,193.069,0.0,7.150703703703703,0.0,193.069,0.0,15,193.069,0.0,15,193.069,0.0,15,193.069,0.0,15,193.069,0.0,193.069,0.0
A274JMF,Estado de M̩xico,2024-11-07,2025-07-27,132,2222.625,14853.79,8.51580459770115,56.91107279693487,296.3111,2074.2400000000002,18,852.7846,5969.67,52,1565.043,10836.560000000003,95,2222.625,14853.79,132,246.95833333333334,1650.4211111111113,341.0499,2387.42
A27513E,Estado de M̩xico,2024-03-20,2024-06-17,20,674.707,0.0,7.6671249999999995,0.0,281.057,0.0,7,674.707,0.0,20,674.707,0.0,20,674.707,0.0,20,224.90233333333333,0.0,286.173,0.0
A27549E,Estado de M̩xico,2024-10-20,2025-02-20,59,3235.712,0.0,26.52222950819672,0.0,885.53,0.0,16,2571.1049999999996,0.0,46,3235.712,0.0,59,3235.712,0.0,59,647.1424,0.0,875.6899999999999,0.0
A2757H,Estado de M̩xico,2024-06-24,2024-06-24,1,15.829,0.0,15.829,0.0,15.829,0.0,1,15.829,0.0,1,15.829,0.0,1,15.829,0.0,1,15.829,0.0,15.829,0.0
A2761B,Estado de M̩xico,2025-04-26,2025-07-23,19,234.1402,0.0,2.6912666666666665,0.0,71.3669,0.0,6,234.1402,0.0,19,234.1402,0.0,19,234.1402,0.0,19,78.04673333333334,0.0,113.2253,0.0
A278JMF,Estado de M̩xico,2023-11-21,2024-12-20,8,84.77199999999999,0.0,0.21515736040609135,0.0,26.098,0.0,2,39.948,0.0,3,39.948,0.0,3,47.907,0.0,4,6.055142857142857,0.0,36.865,0.0
A27973E,Estado de M̩xico,2023-12-18,2025-05-12,251,11097.7526,0.0,21.717715459882584,0.0,1.4896,0.0,1,1488.4846000000002,0.0,37,2960.2636,0.0,72,6662.3135999999995,0.0,158,616.5418111111112,0.0,1175.276,0.0
A2797B,Estado de M̩xico,2024-09-15,2024-09-15,1,14.609,73.05,14.609,73.05,14.609,73.05,1,14.609,73.05,1,14.609,73.05,1,14.609,73.05,1,14.609,73.05,14.609,73.05
A2810C,Estado de M̩xico,2024-11-03,2024-12-20,2,30.708,0.0,0.6533617021276595,0.0,15.279,0.0,1,30.708,0.0,2,30.708,0.0,2,30.708,0.0,2,15.354,0.0,15.429,0.0
A28124E,Estado de M̩xico,2024-03-14,2025-06-05,278,10412.3718,0.0,23.293896644295305,0.0,352.74559999999997,0.0,9,1017.2238,0.0,29,2910.6358,0.0,78,8144.783800000001,0.0,213,694.15812,0.0,984.909,0.0
A281JTS,Estado de M̩xico,2025-06-29,2025-06-29,1,18.5997,0.0,18.5997,0.0,18.5997,0.0,1,18.5997,0.0,1,18.5997,0.0,1,18.5997,0.0,1,18.5997,0.0,18.5997,0.0
A2835L,Estado de M̩xico,2024-09-07,2025-07-30,284,3034.1425,0.0,9.335823076923077,0.0,220.3618,0.0,22,590.2055,0.0,57,1521.6565,0.0,150,3034.1425,0.0,284,275.83113636363635,0.0,367.164,0.0
A2841C,Estado de M̩xico,2024-03-27,2025-07-30,243,3541.9876,11135.41,7.2285461224489795,22.725326530612243,461.0279,724.6,33,1220.2978999999996,3063.56,86,2077.6826,6065.54,144,3199.9215999999997,9994.1,220,208.3522117647059,655.0241176470588,455.2475,1538.61
A28535E,Estado de M̩xico,2023-10-06,2025-07-30,353,15017.1483,0.0,22.650299095022625,0.0,1024.2202,0.0,26,3277.4456999999998,0.0,83,6439.612300000001,0.0,160,12885.7383,0.0,299,652.9194913043477,0.0,1427.219,0.0
A28624E,Estado de M̩xico,2023-10-01,2025-02-24,91,3389.994,0.0,6.62108203125,0.0,476.10999999999996,0.0,15,1731.4560000000001,0.0,44,2309.326,0.0,63,2427.484,0.0,66,188.333,0.0,619.442,0.0
A2862L,Estado de M̩xico,2023-12-28,2025-07-31,217,2442.9694,0.0,4.20476660929432,0.0,258.3218,0.0,20,602.3092,0.0,51,1185.0584,0.0,104,1530.8534,0.0,131,122.14847000000002,0.0,281.9398,0.0
A2889E,Estado de M̩xico,2025-02-11,2025-05-29,5,48.605500000000006,0.0,0.45425700934579444,0.0,11.3695,0.0,1,42.0565,0.0,4,48.605500000000006,0.0,5,48.605500000000006,0.0,5,12.151375000000002,0.0,23.347,0.0
A29015E,Estado de M̩xico,2024-08-28,2025-07-30,288,10881.972600000001,0.0,32.38682321428572,0.0,951.4899999999999,0.0,27,3143.1347,0.0,84,5276.3456,0.0,140,10881.972600000001,0.0,288,906.8310500000001,0.0,1268.787,0.0
A2901C,Estado de M̩xico,2024-02-12,2024-02-12,1,8.369,29.3,8.369,29.3,8.369,29.3,1,8.369,29.3,1,8.369,29.3,1,8.369,29.3,1,8.369,29.3,8.369,29.3
A29057E,Estado de M̩xico,2024-03-21,2024-09-05,125,3676.943,0.0,21.886565476190476,0.0,836.9069999999999,0.0,25,2645.7279999999996,0.0,90,3676.943,0.0,125,3676.943,0.0,125,612.8238333333335,0.0,951.503,0.0
A29081,Estado de M̩xico,2024-11-11,2024-11-11,2,77.188,0.0,77.188,0.0,77.188,0.0,2,77.188,0.0,2,77.188,0.0,2,77.188,0.0,2,77.188,0.0,77.188,0.0
A29124E,Estado de M̩xico,2024-03-23,2024-06-05,18,748.852,0.0,10.258246575342465,0.0,470.61400000000003,0.0,10,748.852,0.0,18,748.852,0.0,18,748.852,0.0,18,249.61733333333336,0.0,384.016,0.0
A2945E,Estado de M̩xico,2024-11-16,2024-11-20,2,35.428,0.0,8.857,0.0,35.428,0.0,2,35.428,0.0,2,35.428,0.0,2,35.428,0.0,2,35.428,0.0,35.428,0.0
A29465E,Estado de M̩xico,2024-01-02,2025-07-30,147,4530.790300000001,0.0,7.8933628919860634,0.0,792.8964999999998,0.0,27,2111.4161000000004,0.0,76,2901.7933000000007,0.0,100,4184.541300000001,0.0,134,226.539515,0.0,806.2269,0.0
A29517E,Estado de M̩xico,2023-11-20,2024-01-01,2,106.998,0.0,2.609707317073171,0.0,52.209,0.0,1,106.998,0.0,2,106.998,0.0,2,106.998,0.0,2,53.499,0.0,54.789,0.0
A2961J,Estado de M̩xico,2023-09-25,2025-07-31,307,4754.870000000001,539.86,7.0547032640949565,0.8009792284866469,278.2334,0.0,17,801.8997,0.0,49,1390.3189999999997,0.0,87,3281.7709999999997,327.3,207,206.73347826086956,23.47217391304348,398.865,220.56
A2967L,Estado de M̩xico,2025-03-30,2025-03-30,1,11.759,0.0,11.759,0.0,11.759,0.0,1,11.759,0.0,1,11.759,0.0,1,11.759,0.0,1,11.759,0.0,11.759,0.0
A2988C,Estado de M̩xico,2024-12-06,2025-06-08,7,96.4356,0.0,0.5241065217391304,0.0,45.4687,0.0,3,70.69760000000001,0.0,5,81.2266,0.0,6,96.4356,0.0,7,13.776514285714285,0.0,29.9991,0.0
A29998E,Estado de M̩xico,2024-01-09,2025-07-30,56,1976.8207,0.0,3.480318133802817,0.0,635.4538,0.0,18,1681.4637,0.0,48,1835.9937,0.0,53,1835.9937,0.0,53,104.04319473684211,0.0,805.4246,0.0
A3043J,Estado de M̩xico,2024-12-04,2024-12-18,2,24.288,0.0,1.8683076923076922,0.0,24.288,0.0,2,24.288,0.0,2,24.288,0.0,2,24.288,0.0,2,24.288,0.0,24.288,0.0
A30514E,Estado de M̩xico,2025-02-19,2025-07-30,97,3614.5197,0.0,22.590748124999998,0.0,676.6813,0.0,19,2039.9670999999996,0.0,54,3614.5197,0.0,97,3614.5197,0.0,97,602.41995,0.0,835.5209,0.0
A3083D,Estado de M̩xico,2023-11-09,2023-12-03,2,27.758000000000003,138.8,1.1565833333333335,5.783333333333334,27.758000000000003,138.8,2,27.758000000000003,138.8,2,27.758000000000003,138.8,2,27.758000000000003,138.8,2,27.758000000000003,138.8,27.758000000000003,138.8
A3086D,Estado de M̩xico,2024-06-24,2025-07-17,7,98.38539999999999,0.0,0.253570618556701,0.0,30.3795,0.0,2,43.239399999999996,0.0,3,43.239399999999996,0.0,3,83.1364,0.0,6,7.568107692307692,0.0,28.269399999999997,0.0
A3151A,Estado de M̩xico,2025-07-11,2025-07-11,1,14.0192,0.0,14.0192,0.0,14.0192,0.0,1,14.0192,0.0,1,14.0192,0.0,1,14.0192,0.0,1,14.0192,0.0,14.0192,0.0
A3155K,Estado de M̩xico,2023-09-21,2025-07-30,492,5023.999,0.0,7.42097341211226,0.0,147.8256,0.0,11,789.2702,0.0,69,1595.7579999999998,0.0,135,2475.343,0.0,215,218.43473913043476,0.0,339.53,0.0
A3187E,Estado de M̩xico,2023-10-04,2023-12-10,17,267.847,1607.82,4.058287878787879,24.36090909090909,220.599,1324.2000000000003,13,267.847,1607.82,17,267.847,1607.82,17,267.847,1607.82,17,89.28233333333333,535.9399999999999,192.228,1153.86
A32194E,Estado de M̩xico,2024-10-17,2025-06-28,71,3048.5178,0.0,12.04947747035573,0.0,190.8892,0.0,4,419.4178,0.0,9,2247.5458000000003,0.0,51,3048.5178,0.0,71,338.7242,0.0,894.15,0.0
A3315E,Estado de M̩xico,2023-09-27,2023-09-27,1,15.139,0.0,15.139,0.0,15.139,0.0,1,15.139,0.0,1,15.139,0.0,1,15.139,0.0,1,15.139,0.0,15.139,0.0
A3315J,Estado de M̩xico,2023-12-30,2024-04-21,2,34.309,128.7,0.3036194690265486,1.138938053097345,18.01,67.58,1,18.01,67.58,1,34.309,128.7,2,34.309,128.7,2,8.57725,32.175,18.01,67.58
A3319E,Estado de M̩xico,2025-03-17,2025-07-29,7,100.98599999999999,0.0,0.7592932330827067,0.0,15.99,0.0,1,58.799,0.0,4,100.98599999999999,0.0,7,100.98599999999999,0.0,7,20.197200000000002,0.0,31.188000000000002,0.0
