placa,overall_portfolio_risk,core_financial_risk,telemetry_enhancement_score,overall_risk_score,risk_category,projected_insurance_cost,coverage_ratio_30d,gnv_credit_30d,arrears_amount,expected_payment,coverage_risk,credit_utilization,arrears_risk,safety_risk_component,operational_risk_component,accident_risk_score,fuel_efficiency_proxy,unauthorized_use_risk,tampering_risk,total_safety_events,harsh_brake_events,overspeed_events,idling_events,after_hours_events,disconnect_events,hase_default_risk,scenario_type
A4538J,0.16937844911592592,0.2117230613949074,0.0,0.16937844911592592,low,14429.287250452,0.1994794332777777,3590.629799,14409.370201,18000.0,0.8005205667222223,0.24934929159722222,0.8005205667222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4584C,0.1668022525492593,0.2085028156865741,0.0,0.1668022525492593,low,14401.464327532,0.2292047782777777,4125.686009,13874.313991,18000.0,0.7707952217222223,0.28650597284722223,0.7707952217222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4609G,0.18592189719629632,0.23240237149537038,0.0,0.18592189719629632,low,14607.95648972,0.0085934938888888,154.68289,17845.31711,18000.0,0.9914065061111113,0.01074186736111111,0.9914065061111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4614H,0.18576062930740742,0.23220078663425925,0.0,0.18576062930740742,low,14606.21479652,0.0104542772222222,188.17699,17811.82301,18000.0,0.9895457227777777,0.013067846527777777,0.9895457227777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4620M,0.18594216564074073,0.23242770705092589,0.0,0.18594216564074073,low,14608.175388919999,0.0083596272222222,150.47329,17849.52671,18000.0,0.9916403727777778,0.010449534027777777,0.9916403727777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A46353,0.18571443790000003,0.23214304737500002,0.0,0.18571443790000003,low,14605.71592932,0.010987255,197.77059,17802.22941,18000.0,0.989012745,0.01373406875,0.989012745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4649L,0.18441402864074075,0.23051753580092593,0.0,0.18441402864074075,low,14591.671509319998,0.0259919772222222,467.8555899999999,17532.14441,18000.0,0.9740080227777778,0.03248997152777777,0.9740080227777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A465JME,0.15562022425555558,0.19452528031944447,0.0,0.15562022425555558,low,14280.69842196,0.3582281816666666,6448.10727,11551.89273,18000.0,0.6417718183333334,0.44778522708333335,0.6417718183333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4680C,0.18662803894814817,0.2332850486851852,0.0,0.18662803894814817,low,14615.58282064,0.0004457044444444,8.022680000000001,17991.97732,18000.0,0.9995542955555556,0.0005571305555555556,0.9995542955555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4756A,0.15587257516148148,0.19484071895185184,0.0,0.15587257516148148,low,14283.423811743998,0.3553164404444444,6395.695928,11604.304072,18000.0,0.6446835595555556,0.44414555055555555,0.6446835595555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4766C,0.16727237154444446,0.20909046443055557,0.0,0.16727237154444446,low,14406.54161268,0.2237803283333333,4028.04591,13971.95409,18000.0,0.7762196716666667,0.27972541041666665,0.7762196716666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4777J,0.1782642011088889,0.22283025138611112,0.0,0.1782642011088889,low,14525.253371976001,0.0969515256666666,1745.127462,16254.872538,18000.0,0.9030484743333334,0.12118940708333333,0.9030484743333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4792J,0.17908414633888892,0.22385518292361115,0.0,0.17908414633888892,low,14534.10878046,0.0874906191666666,1574.831145,16425.168855,18000.0,0.9125093808333334,0.10936327395833334,0.9125093808333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4821E,0.18476701812222224,0.23095877265277778,0.0,0.18476701812222224,low,14595.483795719998,0.0219190216666666,394.5423899999999,17605.45761,18000.0,0.9780809783333334,0.027398777083333326,0.9780809783333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4826H,0.16210487517000002,0.2026310939625,0.0,0.16210487517000002,low,14350.732651835999,0.2834052864999999,5101.295157,12898.704843,18000.0,0.7165947135000001,0.354256608125,0.7165947134999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4863E,0.1743953691,0.217994211375,0.0,0.1743953691,low,14483.469986279999,0.141591895,2548.65411,15451.34589,18000.0,0.858408105,0.17698986875,0.858408105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4898K,0.1804299378518519,0.22553742231481486,0.0,0.1804299378518519,low,14548.643328799999,0.0719622555555555,1295.3206,16704.6794,18000.0,0.9280377444444445,0.08995281944444444,0.9280377444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4913C,0.1860283007518519,0.23253537593981485,0.0,0.1860283007518519,low,14609.10564812,0.0073657605555555,132.58369,17867.41631,18000.0,0.9926342394444445,0.009207200694444443,0.9926342394444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4925J,0.18651633660703704,0.2331454207587963,0.0,0.18651633660703704,low,14614.376435355998,0.0017345776111111,31.222397,17968.777603,18000.0,0.9982654223888889,0.0021682220138888888,0.9982654223888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A4981E,0.17596167657,0.2199520957125,0.0,0.17596167657,low,14500.386106956,0.1235191165,2223.344097,15776.655903,18000.0,0.8764808835,0.154398895625,0.8764808835000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5007M,0.15973429540000003,0.19966786925000002,0.0,0.15973429540000003,low,14325.13039032,0.31075813,5593.64634,12406.35366,18000.0,0.68924187,0.3884476625,0.68924187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5026G,0.1622360298540741,0.2027950373175926,0.0,0.1622360298540741,low,14352.149122424,0.2818919632222222,5074.055338,12925.944662,18000.0,0.7181080367777778,0.3523649540277778,0.7181080367777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5037G,0.18569288385666669,0.23211610482083334,0.0,0.18569288385666669,low,14605.483145651999,0.0112359555,202.247199,17797.752801,18000.0,0.9887640445,0.014044944375,0.9887640444999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5070M,0.1772709114666667,0.22158863933333336,0.0,0.1772709114666667,low,14514.52584384,0.1084125599999999,1951.42608,16048.57392,18000.0,0.8915874400000001,0.1355157,0.89158744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A516JME,0.18607318975185186,0.23259148718981482,0.0,0.18607318975185186,low,14609.59044932,0.0068478105555555,123.26059,17876.73941,18000.0,0.9931521894444445,0.008559763194444445,0.9931521894444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5176E,0.1617225975214815,0.20215324690185185,0.0,0.1617225975214815,low,14346.604053231998,0.2878161824444444,5180.691284,12819.308716,18000.0,0.7121838175555556,0.3597702280555556,0.7121838175555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5208G,0.17037216463333335,0.21296520579166667,0.0,0.17037216463333335,low,14440.01937804,0.188013485,3384.24273,14615.75727,18000.0,0.811986515,0.23501685625,0.811986515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5213A,0.18598900464074075,0.23248625580092594,0.0,0.18598900464074075,low,14608.681250119998,0.0078191772222222,140.74518999999998,17859.25481,18000.0,0.9921808227777777,0.009773971527777776,0.9921808227777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5253L,0.17894703834814818,0.2236837979351852,0.0,0.17894703834814818,low,14532.62801416,0.0890726344444444,1603.30742,16396.69258,18000.0,0.9109273655555556,0.11134079305555557,0.9109273655555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5263L,0.1821888563888889,0.2277360704861111,0.0,0.1821888563888889,low,14567.639648999999,0.0516670416666666,930.00675,17069.99325,18000.0,0.9483329583333334,0.06458380208333334,0.9483329583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5272H,0.15877374438481484,0.19846718048101852,0.0,0.15877374438481484,low,14314.756439356,0.3218414109444444,5793.145397,12206.854603,18000.0,0.6781585890555556,0.4023017636805556,0.6781585890555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A52753,0.1807183334051852,0.2258979167564815,0.0,0.1807183334051852,low,14551.758000775999,0.0686346145555555,1235.423062,16764.576938,18000.0,0.9313653854444445,0.08579326819444445,0.9313653854444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5282B,0.18511993201111113,0.2313999150138889,0.0,0.18511993201111113,low,14599.29526572,0.0178469383333333,321.24489,17678.75511,18000.0,0.9821530616666667,0.022308672916666668,0.9821530616666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5301H,0.18625329993703701,0.23281662492129626,0.0,0.18625329993703701,low,14611.535639319998,0.0047696161111111,85.85309,17914.14691,18000.0,0.9952303838888888,0.005962020138888888,0.9952303838888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5352E,0.1842348551777778,0.23029356897222222,0.0,0.1842348551777778,low,14589.73643592,0.0280593633333333,505.06854,17494.93146,18000.0,0.9719406366666667,0.035074204166666664,0.9719406366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5376K,0.16733107064185185,0.2091638383023148,0.0,0.16733107064185185,low,14407.175562932,0.2231030310555555,4015.854559,13984.145441,18000.0,0.7768969689444445,0.27887878881944445,0.7768969689444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5387E,0.18038953284074077,0.22548691605092594,0.0,0.18038953284074077,low,14548.206954680001,0.0724284672222222,1303.71241,16696.28759,18000.0,0.9275715327777778,0.09053558402777778,0.9275715327777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5425L,0.16900989694444446,0.21126237118055555,0.0,0.16900989694444446,low,14425.306886999999,0.2037319583333333,3667.17525,14332.82475,18000.0,0.7962680416666668,0.25466494791666666,0.7962680416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5460L,0.18561024482592597,0.23201280603240745,0.0,0.18561024482592597,low,14604.590644119999,0.0121894827777777,219.41069,17780.58931,18000.0,0.9878105172222224,0.015236853472222221,0.9878105172222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A546JMF,0.16132032007592595,0.20165040009490742,0.0,0.16132032007592595,low,14342.259456819998,0.2924578452777778,5264.241215,12735.758785,18000.0,0.7075421547222223,0.36557230659722223,0.7075421547222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A555JMA,0.14541243352774072,0.1817655419096759,0.0,0.14541243352774072,low,14170.4542820996,0.4760103823722222,8568.1868827,9431.8131173,18000.0,0.5239896176277778,0.5950129779652777,0.5239896176277777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A559JMC,0.1857212706037037,0.2321515882546296,0.0,0.1857212706037037,low,14605.78972252,0.0109084161111111,196.35149,17803.64851,18000.0,0.9890915838888888,0.01363552013888889,0.9890915838888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5616D,0.18594621345555556,0.23243276681944444,0.0,0.18594621345555556,low,14608.21910532,0.0083129216666666,149.63259,17850.36741,18000.0,0.9916870783333334,0.010391152083333332,0.9916870783333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5651M,0.15914798413333334,0.19893498016666666,0.0,0.15914798413333334,low,14318.79822864,0.31752326,5715.41868,12284.58132,18000.0,0.68247674,0.39690407499999997,0.6824767399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5685J,0.1772586241555556,0.22157328019444447,0.0,0.1772586241555556,low,14514.393140879998,0.1085543366666666,1953.97806,16046.02194,18000.0,0.8914456633333334,0.1356929208333333,0.8914456633333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5709B,0.16075848337962964,0.20094810422453704,0.0,0.16075848337962964,low,14336.191620499998,0.2989405763888889,5380.930375,12619.069625,18000.0,0.7010594236111112,0.3736757204861111,0.7010594236111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5739D,0.18457132825555558,0.23071416031944447,0.0,0.18457132825555558,low,14593.37034516,0.0241769816666666,435.18567,17564.81433,18000.0,0.9758230183333334,0.030221227083333333,0.9758230183333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5775E,0.18518101212592597,0.23147626515740746,0.0,0.18518101212592597,low,14599.95493096,0.0171421677777777,308.55902,17691.44098,18000.0,0.9828578322222223,0.02142770972222222,0.9828578322222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A579JMD,0.16265296972518517,0.20331621215648146,0.0,0.16265296972518517,low,14356.652073031999,0.2770811185555555,4987.460134,13012.539866,18000.0,0.7229188814444445,0.34635139819444444,0.7229188814444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5818G,0.18574756623333333,0.23218445779166666,0.0,0.18574756623333333,low,14606.073715319999,0.010605005,190.89009,17809.10991,18000.0,0.989394995,0.013256256249999999,0.9893949949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5829B,0.1858047879,0.232255984875,0.0,0.1858047879,low,14606.691709319999,0.009944755,179.00558999999998,17820.99441,18000.0,0.990055245,0.01243094375,0.990055245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A582JLA,0.15269628935037038,0.19087036168796298,0.0,0.15269628935037038,low,14249.119924984001,0.3919658921111111,7055.386058,10944.613942,18000.0,0.6080341078888889,0.4899573651388889,0.6080341078888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5872H,0.18322325622962965,0.22902907028703703,0.0,0.18322325622962965,low,14578.81116728,0.0397316588888888,715.16986,17284.83014,18000.0,0.9602683411111113,0.04966457361111111,0.960268341111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5947G,0.18559463182592595,0.23199328978240744,0.0,0.18559463182592595,low,14604.422023719999,0.0123696327777777,222.65339,17777.34661,18000.0,0.9876303672222223,0.015462040972222223,0.9876303672222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5948A,0.13795991992962964,0.17244989991203705,0.0,0.13795991992962964,low,14089.967135239998,0.5620009238888889,10116.01663,7883.98337,18000.0,0.4379990761111111,0.7025011548611111,0.4379990761111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5956L,0.18449547662592594,0.23061934578240742,0.0,0.18449547662592594,low,14592.551147559998,0.0250521927777777,450.93947,17549.06053,18000.0,0.9749478072222223,0.03131524097222222,0.9749478072222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A596JLA,0.15006701984555557,0.18758377480694444,0.0,0.15006701984555557,low,14220.723814332,0.4223036171666666,7601.465109,10398.534891,18000.0,0.5776963828333335,0.5278795214583333,0.5776963828333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A5993L,0.16441701543333337,0.2055212692916667,0.0,0.16441701543333337,low,14375.703766679999,0.256726745,4621.081410000001,13378.91859,18000.0,0.7432732550000001,0.32090843125000007,0.743273255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A59BEB,0.1860763217888889,0.2325954022361111,0.0,0.1860763217888889,low,14609.624275319999,0.0068116716666666,122.61009,17877.38991,18000.0,0.9931883283333334,0.008514589583333333,0.9931883283333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6041C,0.18511829072740743,0.23139786340925927,0.0,0.18511829072740743,low,14599.277539855999,0.0178658762222222,321.585772,17678.414228,18000.0,0.9821341237777778,0.02233234527777778,0.9821341237777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6058C,0.16379131604444447,0.20473914505555557,0.0,0.16379131604444447,low,14368.94621328,0.2639463533333334,4751.034360000001,13248.96564,18000.0,0.7360536466666666,0.3299329416666667,0.7360536466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6060E,0.18592344756666668,0.23240430945833335,0.0,0.18592344756666668,low,14607.97323372,0.008575605,154.36089,17845.63911,18000.0,0.991424395,0.01071950625,0.991424395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6069L,0.15918212711185187,0.1989776588898148,0.0,0.15918212711185187,low,14319.166972808,0.3171293025555555,5708.327445999999,12291.672554,18000.0,0.6828706974444445,0.3964116281944444,0.6828706974444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6076H,0.18232012890111113,0.2279001611263889,0.0,0.18232012890111113,low,14569.057392132,0.0501523588333333,902.742459,17097.257541,18000.0,0.9498476411666668,0.06269044854166667,0.9498476411666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6086J,0.15687532023333337,0.19609415029166669,0.0,0.15687532023333337,low,14294.25345852,0.343746305,6187.43349,11812.56651,18000.0,0.656253695,0.42968288125000004,0.6562536950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6086L,0.17783612734444443,0.22229515918055553,0.0,0.17783612734444443,low,14520.630175319999,0.1018908383333333,1834.03509,16165.96491,18000.0,0.8981091616666667,0.12736354791666668,0.8981091616666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6090C,0.18496149576296297,0.2312018697037037,0.0,0.18496149576296297,low,14597.58415424,0.0196750488888888,354.15088,17645.84912,18000.0,0.9803249511111112,0.02459381111111111,0.9803249511111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6107K,0.18415910788518522,0.23019888485648152,0.0,0.18415910788518522,low,14588.91836516,0.0289333705555555,520.80067,17479.19933,18000.0,0.9710666294444446,0.03616671319444444,0.9710666294444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6140E,0.1732259236125926,0.21653240451574074,0.0,0.1732259236125926,low,14470.839975015999,0.1550854967777777,2791.538942,15208.461058,18000.0,0.8449145032222223,0.19385687097222223,0.8449145032222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6164B,0.1623750122714815,0.20296876533935185,0.0,0.1623750122714815,low,14353.650132531999,0.2802883199444444,5045.189759,12954.810241,18000.0,0.7197116800555556,0.35036039993055557,0.7197116800555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6175M,0.1561537885037037,0.19519223562962962,0.0,0.1561537885037037,low,14286.46091584,0.3520716711111111,6337.29008,11662.70992,18000.0,0.6479283288888888,0.4400895888888889,0.6479283288888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6181H,0.16464165843296297,0.20580207304120368,0.0,0.16464165843296297,low,14378.129911076,0.2541347103888889,4574.424787,13425.575213,18000.0,0.7458652896111111,0.3176683879861111,0.7458652896111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6187A,0.1627918237362963,0.20348977967037038,0.0,0.1627918237362963,low,14358.151696351999,0.2754789568888889,4958.621224,13041.378776,18000.0,0.7245210431111111,0.34434869611111113,0.7245210431111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6251M,0.18269784206666673,0.22837230258333338,0.0,0.18269784206666673,low,14573.136694320001,0.0457941299999999,824.2943399999999,17175.70566,18000.0,0.9542058700000001,0.05724266249999999,0.95420587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6274A,0.15947128821592593,0.1993391102699074,0.0,0.15947128821592593,low,14322.289912731998,0.3137928282777777,5648.270909,12351.729091,18000.0,0.6862071717222222,0.3922410353472222,0.6862071717222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6274J,0.18289265192962967,0.22861581491203706,0.0,0.18289265192962967,low,14575.240640839998,0.0435463238888888,783.83383,17216.16617,18000.0,0.9564536761111112,0.05443290486111111,0.9564536761111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6275M,0.185943241202963,0.23242905150370372,0.0,0.185943241202963,low,14608.187004992,0.0083472168888888,150.24990400000002,17849.750096,18000.0,0.9916527831111112,0.010434021111111112,0.991652783111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6277E,0.18335159314444446,0.22918949143055556,0.0,0.18335159314444446,low,14580.19720596,0.0382508483333333,688.51527,17311.48473,18000.0,0.9617491516666667,0.047813560416666664,0.9617491516666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6293D,0.15771066455555557,0.19713833069444445,0.0,0.15771066455555557,low,14303.2751772,0.3341077166666666,6013.9389,11986.0611,18000.0,0.6658922833333334,0.4176346458333333,0.6658922833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6316G,0.18494240164222228,0.23117800205277783,0.0,0.18494240164222228,low,14597.377937735999,0.0198953656666666,358.116582,17641.883418,18000.0,0.9801046343333334,0.024869207083333334,0.9801046343333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6317D,0.16487337626851853,0.20609172033564815,0.0,0.16487337626851853,low,14380.6324637,0.2514610430555555,4526.298774999999,13473.701225,18000.0,0.7485389569444445,0.3143263038194444,0.7485389569444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6323E,0.17510367366666668,0.21887959208333332,0.0,0.17510367366666668,low,14491.119675599999,0.13341915,2401.5447,15598.4553,18000.0,0.8665808500000001,0.1667739375,0.86658085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6354C,0.1860343967888889,0.23254299598611108,0.0,0.1860343967888889,low,14609.17148532,0.0072954216666666,131.31759,17868.68241,18000.0,0.9927045783333334,0.009119277083333334,0.9927045783333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6360C,0.15180653946,0.189758174325,0.0,0.15180653946,low,14239.510626168,0.402232237,7240.180265999999,10759.819734,18000.0,0.597767763,0.5027902962499999,0.597767763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6397J,0.16213385082185186,0.20266731352731482,0.0,0.16213385082185186,low,14351.045588876,0.2830709520555555,5095.277137,12904.722863,18000.0,0.7169290479444446,0.35383869006944446,0.7169290479444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6505B,0.15006889599592593,0.1875861199949074,0.0,0.15006889599592593,low,14220.744076755998,0.4222819692777777,7601.075446999999,10398.924553,18000.0,0.5777180307222223,0.5278524615972222,0.5777180307222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6506B,0.1793416962,0.22417712025,0.0,0.1793416962,low,14536.890318959999,0.08451889,1521.34002,16478.65998,18000.0,0.91548111,0.1056486125,0.91548111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6525L,0.15930497668814816,0.1991312208601852,0.0,0.15930497668814816,low,14320.493748232,0.3157118074444444,5682.812534,12317.187466,18000.0,0.6842881925555556,0.39463975930555556,0.6842881925555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A6617J,0.15921507733555557,0.19901884666944444,0.0,0.15921507733555557,low,14319.522835224,0.3167491076666666,5701.483937999999,12298.516062,18000.0,0.6832508923333334,0.3959363845833333,0.6832508923333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A67282,0.1637696275666667,0.20471203445833333,0.0,0.1637696275666667,low,14368.711977719999,0.264196605,4755.53889,13244.46111,18000.0,0.735803395,0.33024575624999997,0.735803395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
