Reporte de errores del motor,,"oct. 05, 2025",,,,,,,,,
DIDCOM IOT,,,,,,,,,,,
,,,,,,,,,,,
Fecha,,,,,,,,,,,
Desde,"sep. 01, 2025",,,,,,,,,,
Hasta,"sep. 30, 2025",,,,,,,,,,
Días,30,,,,,,,,,,
,,,,,,,,,,,
Huso horario,America/Mexico_City,,,,,,,,,,
,,,,,,,,,,,
Dispositivo,Grupo de dispositivos,Fecha,Fecha de descarte,Usuario que lo descarta,Descripción,Modo de Falla,Fuente,Controlador de motor,Código,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:17:47 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:17:47 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:18:07 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:00:35 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:00:35 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:00:55 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:39:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:39:15 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:39:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:48:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:48:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:48:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:10:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:10:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:10:58 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:25:43 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:25:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 3:26:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:33:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:33:54 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:34:13 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:52:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:52:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 4:52:23 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:11:14 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:11:15 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:11:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:33:12 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:33:12 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 7:33:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 9:07:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 9:07:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 04, 2025 9:07:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 6:22:02 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 6:22:02 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 6:22:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:09:47 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:09:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:10:08 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:39:10 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:39:11 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 7:39:30 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 8:20:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 8:20:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 8:21:13 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:04:59 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:04:59 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:05:19 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:32:32 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:32:33 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 9:32:52 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:05:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:05:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:05:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:32:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:32:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 10:33:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 11:06:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 11:06:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 11:07:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:05:18 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:05:18 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:05:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:32:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:32:54 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 12:33:14 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 1:07:11 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 1:07:12 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 1:07:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:05:09 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:05:09 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:05:29 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:32:00 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:32:00 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 2:32:20 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 3:06:10 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 3:06:10 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 3:06:30 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 4:03:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
A-05503-A,"Vehicle, Conductores del mundo","sep. 05, 2025 4:03:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Vehicle speed sensor A circuit low,No sub type information,OBD with Source Address Information,OBD Powertrain,P0502,,
